frame,k,outRe_hex,outIm_hex
295,6,FBB1,FA37
295,7,02CE,03C3
295,8,FD5F,FC58
295,9,023D,0C40
295,10,FCA4,0000
295,11,01E9,FB57
295,12,FD35,039F
295,13,0BB9,06C3
295,14,FBB1,05C9
295,15,0414,06D5
296,0,002C,FE30
296,1,FFB1,FFF3
296,2,F9E1,0000
296,3,FE3F,04AE
296,4,F940,056C
296,5,04BA,FED3
296,6,016C,0209
296,7,01CA,FEDC
296,8,002C,01D0
296,9,03B9,FA13
296,10,FDF3,0000
296,11,0343,029C
296,12,041A,FA94
296,13,F6EE,012D
296,14,016C,FDF7
296,15,FFB8,F9DA
297,0,01C0,FF6D
297,1,000B,0001
297,2,03A1,0000
297,3,FF3F,FDAB
297,4,0A9C,F7DA
297,5,011F,07EC
297,6,01B6,01FB
297,7,FABF,FDD4
297,8,01C0,0093
297,9,F7DF,FEE9
297,10,0797,0000
297,11,F8E3,004F
297,12,FA52,0826
297,13,0555,F814
297,14,01B6,FE05
297,15,FD63,0432
298,0,FF56,0383
298,1,0040,001A
298,2,0183,0000
298,3,04C6,FBF5
298,4,F47C,07C9
298,5,F549,F4FB
298,6,FCEF,F944
298,7,054C,0490
298,8,FF56,FC7D
298,9,06F2,0C04
298,10,F40B,0000
298,11,0584,FBA7
298,12,0410,F837
298,13,062B,0B05
298,14,FCEF,06BC
298,15,04FE,03D4
299,0,FCCD,FB7D
299,1,FF0E,0045
299,2,ED42,0000
299,3,FBF9,0D3C
299,4,E25B,1843
299,5,06DF,F21B
299,6,009B,01B3
299,7,0B91,025B
299,8,FCCD,0483
299,9,13CA,F485
299,10,F0A8,0000
299,11,1207,041A
299,12,12E3,E7BD
299,13,E283,0DE5
299,14,009B,FE4D
299,15,026F,EC4F
300,0,027B,FF0A
300,1,FEBB,004C
300,2,004A,0000
300,3,FCBF,0101
300,4,0CAB,F687
300,5,07C6,0DA7
300,6,0287,05B1
300,7,F880,FABF
300,8,027B,00F6
300,9,F4A3,F7C0
300,10,0BAC,0000
300,11,F6BF,037F
300,12,F9BB,0979
300,13,013A,F259
300,14,0287,FA4F
300,15,FAFE,00C1
301,0,018A,0247
301,1,0131,FF97
301,2,0E95,0000
301,3,01A0,F703
301,4,192D,EC57
301,5,FBCE,0AAC
301,6,FFC2,FF81
301,7,F77D,FED9
301,8,018A,FDB9
301,9,F191,06F3
301,10,0D97,0000
301,11,F34C,FCF5
301,12,F1DD,13A9
301,13,13B2,F554
301,14,FFC2,007F
301,15,FD6F,0D2F
302,0,FF74,0062
302,1,FF59,005F
302,2,0452,0000
302,3,0196,FD76
302,4,01FB,FE93
302,5,FB7D,FC2F
302,6,FED9,FD29
302,7,016B,025E
302,8,FF74,FF9E
302,9,01DD,0577
302,10,FEA4,0000
302,11,015A,FD90
302,12,FF23,016D
302,13,0429,03D1
302,14,FED9,02D7
302,15,0185,029C
303,0,FF24,FEF0
303,1,0082,FFE4
303,2,FC27,0000
303,3,FF4F,02F3
303,4,FB4D,03FA
303,5,0265,FE10
303,6,005D,00D2
303,7,01EC,FFA9
303,8,FF24,0110
303,9,0364,FCDE
303,10,FDCB,0000
303,11,0303,016D
303,12,0343,FC06
303,13,FA03,01F0
303,14,005D,FF2E
303,15,0066,FBF7
304,0,0120,0068
304,1,FFC2,0020
304,2,0147,0000
304,3,003C,FE47
304,4,01E9,FE32
304,5,FED1,023E
304,6,005D,000A
304,7,FE40,FFBC
304,8,0120,FF98
304,9,FD18,0126
304,10,015B,0000
304,11,FD6E,FF71
304,12,FE4F,01CE
304,13,0329,FDC2
304,14,005D,FFF6
304,15,FF6A,028C
305,0,FEF2,021E
305,1,0036,FFA2
305,2,FCA4,0000
305,3,02B1,0055
305,4,F055,0B39
305,5,FA6F,F54D
305,6,FDEF,FB75
305,7,064E,0347
305,8,FEF2,FDE2
305,9,0934,05BC
305,10,F38E,0000
305,11,07CF,FE39
305,12,06C9,F4C7
305,13,FDFD,0AB3
305,14,FDEF,048B
305,15,0432,FE2B
306,0,FED2,FD5B
306,1,FE9F,FFFB
306,2,F24C,0000
306,3,FDC1,08EE
306,4,EDE4,0EB6
306,5,06EC,F982
306,6,0069,02AF
306,7,0687,FFD7
306,8,FED2,02A5
306,9,0AE9,F69D
306,10,F7AA,0000
306,11,0A2B,03CC
306,12,0B52,F14A
306,13,ED3A,067E
306,14,0069,FD51
306,15,0165,F36F
307,0,01CA,FE96
307,1,00B4,0090
307,2,0445,0000
307,3,FCC7,FF37
307,4,112F,F314
307,5,0652,0E19
307,6,02F7,04C0
307,7,F722,FB23
307,8,01CA,016A
307,9,F350,F9C8
307,10,0DC5,0000
307,11,F4CD,0287
307,12,F759,0CEC
307,13,048A,F1E7
307,14,02F7,FB40
307,15,FA72,031F
308,0,012A,01E6
308,1,FF4C,FF12
308,2,0DB0,0000
308,3,01DE,F780
308,4,17F6,EDA7
308,5,FBEB,08C2
308,6,FF1C,FF84
308,7,F8F8,FF99
308,8,012A,FE1A
308,9,F3B4,06CA
308,10,0CB8,0000
308,11,F54A,FCB8
308,12,F346,1259
308,13,11DF,F73E
308,14,FF1C,007C
308,15,FE30,0C2F
309,0,FF04,0120
309,1,006B,0121
309,2,0404,0000
309,3,02A3,FCFF
309,4,0104,FF0E
309,5,FAD6,FBD8
309,6,FE55,FC99
309,7,019E,01FB
309,8,FF04,FEE0
309,9,01C3,0699
309,10,FD36,0000
309,11,0133,FD99
309,12,FF22,00F2
309,13,05AE,0428
309,14,FE55,0367
309,15,0238,036D
310,0,FFC6,FF6A
310,1,FFF4,FF4E
310,2,FA70,0000
310,3,FF96,0352
310,4,F56E,081E
310,5,00CA,FB3E
310,6,0049,FFCD
310,7,0397,00AE
310,8,FFC6,0096
310,9,05FE,FDF4
310,10,FA0A,0000
310,11,0540,00FA
310,12,05AC,F7E2
310,13,F86A,04C2
310,14,0049,0033
310,15,013F,FB06
311,0,0096,00E5
311,1,FFDE,0066
311,2,FC3C,0000
311,3,00C5,00CB
311,4,F40F,084F
311,5,FD8B,FB2B
311,6,FFCB,FE2B
311,7,02D2,0141
311,8,0096,FF1B
311,9,047E,01C6
311,10,F892,0000
311,11,03AD,FF99
311,12,04AF,F7B1
311,13,FD61,04D5
311,14,FFCB,01D5
311,15,01A0,FE5B
312,0,FDB5,FE7B
312,1,007D,FF84
312,2,F7E8,0000
312,3,FD86,06BA
312,4,F027,0C5B
312,5,0319,F898
312,6,0005,0035
312,7,05A3,0162
312,8,FDB5,0185
312,9,0A3F,FA9A
312,10,F852,0000
312,11,0900,01FA
312,12,08DF,F3A5
312,13,F149,0768
312,14,0005,FFCB
312,15,00E3,F5EA
313,0,0150,FE99
313,1,FF38,0038
313,2,00EB,0000
313,3,FD19,0016
313,4,0AA9,F811
313,5,05BA,09F4
313,6,0192,04F3
313,7,FA9A,FD6A
313,8,0150,0167
313,9,F7D4,F9B4
313,10,0AD1,0000
313,11,F993,018E
313,12,FACD,07EF
313,13,0058,F60C
313,14,0192,FB0D
313,15,FC12,00F2
314,0,00D4,011D
314,1,00E6,006A
314,2,0B81,0000
314,3,019D,F95A
314,4,163A,EF08
314,5,FE53,0966
314,6,FFF8,0011
314,7,F8BA,FDC2
314,8,00D4,FEE3
314,9,F3F6,047E
314,10,0BA3,0000
314,11,F50D,FE90
314,12,F44C,10F8
314,13,0FD7,F69A
314,14,FFF8,FFEF
314,15,FDF0,0A54
315,0,0009,0191
315,1,0055,FF60
315,2,05FC,0000
315,3,0204,FBCB
315,4,05B5,FB6B
315,5,FB2C,FF11
315,6,FEC1,FD85
315,7,FF80,01B0
315,8,0009,FE6F
315,9,FE6D,063C
315,10,0106,0000
315,11,FE76,FD45
315,12,FC8D,0495
315,13,07E6,00EF
315,14,FEC1,027B
315,15,00FA,0540
316,0,FF88,FF69
316,1,FFC3,0049
316,2,FC41,0000
316,3,0074,0221
316,4,F7A4,0670
316,5,FF9C,FB12
316,6,FFF0,FEFF
316,7,0361,00CB
316,8,FF88,0097
316,9,0567,FFD5
316,10,FA3F,0000
316,11,0498,006B
316,12,0486,F990
316,13,FB2A,04EE
316,14,FFF0,0101
316,15,01AB,FCA9
317,0,0080,0016
317,1,0021,0005
317,2,FB74,0000
317,3,003C,0161
317,4,F546,07CB
317,5,FE9E,FBFB
317,6,004A,FF0C
317,7,02AB,010D
317,8,0080,FFEA
317,9,043B,0047
317,10,F98C,0000
317,11,03AE,FFF5
317,12,04DE,F835
317,13,FBE4,0405
317,14,004A,00F4
317,15,013F,FD9D
318,0,FDBE,FF9D
318,1,FFDD,000F
318,2,F6DB,0000
318,3,FFFD,054E
318,4,EF37,0D60
318,5,010B,F680
318,6,FE75,FF38
318,7,0743,01F7
318,8,FDBE,0063
318,9,0B39,FDB7
318,10,F54B,0000
318,11,0A47,010C
318,12,09F9,F2A0
318,13,F43B,0980
318,14,FE75,00C8
318,15,0301,F7AF
319,0,00EE,FE85
319,1,004C,FF90
319,2,FDC2,0000
319,3,FD00,0304
319,4,050F,FC7D
319,5,075B,07B2
319,6,0253,0463
319,7,FC0F,FC0A
319,8,00EE,017B
319,9,FB04,F7E8
319,10,0688,0000
319,11,FBAC,0392
319,12,FE0B,0383
319,13,FC37,F84E
319,14,0253,FB9D
319,15,FC9D,FD60
320,0,0177,00EB
320,1,FFDA,FFE3
320,2,0B7D,0000
320,3,FFEF,F946
320,4,1741,EE34
320,5,FF0E,0B5B
320,6,0055,0172
320,7,F7BD,FE87
320,8,0177,FF15
320,9,F286,02DB
320,10,0E61,0000
320,11,F459,FE14
320,12,F3AB,11CC
320,13,0EA6,F4A5
320,14,0055,FE8E
320,15,FC8B,0A1F
321,0,006E,014D
321,1,FFDD,0045
321,2,0737,0000
321,3,0342,FAD6
321,4,09EE,F851
321,5,FB73,00FE
321,6,FF0F,FD94
321,7,FE3F,0026
321,8,006E,FEB3
321,9,FC0F,06EB
321,10,025F,0000
321,11,FC2C,FDC6
321,12,FA92,07AF
321,13,0B41,FF02
321,14,FF0F,026C
321,15,012F,073E
322,0,FEDF,FFBB
322,1,0063,001C
322,2,FD37,0000
322,3,003B,01CD
322,4,F768,06AF
322,5,FE4B,F9B5
322,6,FF7D,FE36
322,7,03E8,01DF
322,8,FEDF,0045
322,9,0663,0104
322,10,F9A3,0000
322,11,056F,FFA7
322,12,04C8,F951
322,13,FB49,064B
322,14,FF7D,01CA
322,15,01C2,FCAD
323,0,005D,FFD6
323,1,FFC1,FFD6
323,2,FA98,0000
323,3,0025,020D
323,4,F4CF,0840
323,5,FFA8,FC10
323,6,0050,FF90
323,7,02DB,00A8
323,8,005D,002A
323,9,0499,FF2E
323,10,F9B8,0000
323,11,03FB,0077
323,12,0551,F7C0
323,13,FA9E,03F0
323,14,0050,0070
323,15,0145,FCD4
324,0,FDFF,004C
324,1,FF88,FFC7
324,2,F8A8,0000
324,3,FFDE,044A
324,4,F03B,0C29
324,5,0002,F74A
324,6,FE97,FEAF
324,7,0647,021E
324,8,FDFF,FFB4
324,9,09E6,FED9
324,10,F606,0000
324,11,08F0,008A
324,12,088F,F3D7
324,13,F64E,08B6
324,14,FE97,0151
324,15,0287,F90E
325,0,00E8,FE19
325,1,FF4C,0068
325,2,FC6A,0000
325,3,FD61,035C
325,4,022F,FEA9
325,5,06F8,05BE
325,6,01F7,042D
325,7,FD85,FCC7
325,8,00E8,01E7
325,9,FD06,F82E
325,10,04C4,0000
325,11,FD95,0348
325,12,FF83,0157
325,13,FACC,FA42
325,14,01F7,FBD3
325,15,FD71,FC95
326,0,0132,0075
326,1,00C3,FFF5
326,2,0A45,0000
326,3,FF7D,FA9E
326,4,15B7,EF68
326,5,0057,0B56
326,6,00D1,01BA
326,7,F7DB,FDBF
326,8,0132,FF8B
326,9,F331,014B
326,10,0DB9,0000
326,11,F4B3,FF18
326,12,F489,1098
326,13,0C87,F4AA
326,14,00D1,FE46
326,15,FC55,088B
327,0,00B8,015F
327,1,FF71,FFDD
327,2,08C4,0000
327,3,023B,FA31
327,4,0BF2,F6A6
327,5,FB2A,025D
327,6,FF29,FDF7
327,7,FD32,00C5
327,8,00B8,FEA1
327,9,FAA1,06C9
327,10,04B2,0000
327,11,FB1D,FD25
327,12,F940,095A
327,13,0BD0,FDA3
327,14,FF29,0209
327,15,0026,07E5
328,0,FEBD,FFF6
328,1,0086,0075
328,2,FDD3,0000
328,3,0136,00F9
328,4,F8AD,05B5
328,5,FDD0,F9BF
328,6,FF14,FE01
328,7,03E5,01B5
328,8,FEBD,000A
328,9,05E8,0213
328,10,F9D5,0000
328,11,0502,FF67
328,12,0419,FA4B
328,13,FD20,0641
328,14,FF14,01FF
328,15,0253,FDEB
329,0,0039,FFEE
329,1,FFD3,FFA6
329,2,FA86,0000
329,3,FFD8,027F
329,4,F3C4,0904
329,5,FF89,FB55
329,6,0047,FF3B
329,7,033C,00E4
329,8,0039,0012
329,9,0569,FF20
329,10,F8FC,0000
329,11,04A4,0083
329,12,05CE,F6FC
329,13,F9C7,04AB
329,14,0047,00C5
329,15,0140,FC1A
330,0,FE77,FFAD
330,1,FFCA,0047
330,2,FA23,0000
330,3,FECE,047D
330,4,F150,0AEE
330,5,008A,F8EF
330,6,FF58,FEF1
330,7,04E1,0195
330,8,FE77,0053
330,9,0884,FDE5
330,10,F805,0000
330,11,0766,00EF
330,12,072E,F512
330,13,F622,0711
330,14,FF58,010F
330,15,0153,F8FF
331,0,009F,FEDA
331,1,FFE5,FF84
331,2,FDE6,0000
331,3,FD14,01F0
331,4,026D,FE40
331,5,0514,052B
331,6,012C,03F0
331,7,FDCC,FEC7
331,8,009F,0126
331,9,FD05,F9AC
331,10,05C6,0000
331,11,FE1A,0186
331,12,FEEF,01C0
331,13,FBAA,FAD5
331,14,012C,FC10
331,15,FD62,FDC3
332,0,0135,FFD6
332,1,001D,00DA
332,2,087F,0000
332,3,0010,FBB0
332,4,1349,F165
332,5,00F3,09F8
332,6,00DE,018F
332,7,F8FA,FD39
332,8,0135,002A
332,9,F4DD,00D6
332,10,0B9D,0000
332,11,F60C,FFD8
332,12,F615,0E9B
332,13,0B05,F608
332,14,00DE,FE71
332,15,FD22,073F
333,0,0062,01BC
333,1,00DD,FF19
333,2,0852,0000
333,3,01D9,FA80
333,4,0B78,F703
333,5,FB98,029C
333,6,FF2A,FE44
333,7,FD1A,00C0
333,8,0062,FE44
333,9,FAA1,0625
333,10,04DA,0000
333,11,FB23,FD48
333,12,F980,08FD
333,13,0B10,FD64
333,14,FF2A,01BC
333,15,FFE2,0778
334,0,FF48,FFD9
334,1,FF9B,0087
334,2,FE61,0000
334,3,0135,0092
334,4,F9AD,04E1
334,5,FDAE,FA7C
334,6,FF3C,FE0D
334,7,0362,019A
334,8,FF48,0027
334,9,0507,0243
334,10,FA7B,0000
334,11,0449,FF4C
334,12,0371,FB1F
334,13,FE02,0584
334,14,FF3C,01F3
334,15,021C,FE88
335,0,FFEB,0002
335,1,0042,FFBF
335,2,FA44,0000
335,3,002B,0286
335,4,F379,0952
335,5,FF6C,FABE
335,6,001A,FF18
335,7,03A2,00F0
335,8,FFEB,FFFE
335,9,05F0,FF65
335,10,F874,0000
335,11,0513,0080
335,12,061F,F6AE
335,13,F9C2,0542
335,14,001A,00E8
335,15,019C,FC0A
336,0,FE6D,FFC4
336,1,FFB4,FFFB
336,2,F929,0000
336,3,FEFF,0491
336,4,F146,0B33
336,5,00CF,F8E4
336,6,FF3D,FF42
336,7,0538,01A7
336,8,FE6D,003C
336,9,08A8,FDAB
336,10,F7AD,0000
336,11,07CD,00ED
336,12,07AE,F4CD
336,13,F5DF,071C
336,14,FF3D,00BE
336,15,0194,F8DB
337,0,00CE,FE9F
337,1,FF9C,FFE4
337,2,FDD4,0000
337,3,FD70,0249
337,4,03AB,FD70
337,5,05E4,05EC
337,6,0190,03FE
337,7,FD43,FD89
337,8,00CE,0161
337,9,FC5A,F952
337,10,05D0,0000
337,11,FD32,0265
337,12,FE8D,0290
337,13,FC58,FA14
337,14,0190,FC02
337,15,FD5F,FDC9
338,0,0149,002B
338,1,0059,004C
338,2,099F,0000
338,3,FFCE,FACA
338,4,153B,EFEF
338,5,007B,0AE4
338,6,00EC,01B7
338,7,F83A,FDA1
338,8,0149,FFD5
338,9,F3AF,0146
338,10,0D0D,0000
338,11,F518,FF3C
338,12,F51B,1011
338,13,0C43,F51C
338,14,00EC,FE49
338,15,FCAC,0859
339,0,0051,019A
339,1,001A,FFBB
339,2,07D3,0000
339,3,02CE,FA83
339,4,0A77,F7DC
339,5,FB25,015E
339,6,FEE1,FDAC
339,7,FDE8,0096
339,8,0051,FE66
339,9,FB9E,06FF
339,10,032B,0000
339,11,FBE2,FD63
339,12,FA31,0824
339,13,0B6D,FEA2
339,14,FEE1,0254
339,15,00C8,0784
340,0,FEFB,FFF3
340,1,0010,004B
340,2,FD4B,0000
340,3,00CB,0165
340,4,F6D2,0702
340,5,FDAB,F934
340,6,FF3E,FDD5
340,7,042F,01FE
340,8,FEFB,000D
340,9,0696,01D9
340,10,F8F5,0000
340,11,0597,FF69
340,12,04D8,F8FE
340,13,FC09,06CC
340,14,FF3E,022B
340,15,0233,FD34
341,0,0001,0006
341,1,FFEB,FFC8
341,2,F94B,0000
341,3,000F,02E8
341,4,F19F,0AA1
341,5,FFA0,FA38
341,6,000A,FF2F
341,7,0426,012E
341,8,0001,FFFA
341,9,06A3,FF14
341,10,F7A9,0000
341,11,05D9,0084
341,12,06E3,F55F
341,13,F8D6,05C8
341,14,000A,00D1
341,15,01C2,FB66
342,0,FED1,FEF8
342,1,FF3B,000E
342,2,F876,0000
342,3,FED3,051C
342,4,F433,0967
342,5,030B,FB1B
342,6,FFCF,00B1
342,7,0437,0047
342,8,FED1,0108
342,9,071F,FB96
342,10,F9D8,0000
342,11,0673,01F4
342,12,0703,F699
342,13,F571,04E5
342,14,FFCF,FF4F
342,15,010F,F8A9
343,0,00C6,FF2A
343,1,0053,001B
343,2,013C,0000
343,3,FDD1,0044
343,4,08DF,F96A
343,5,04B0,07E6
343,6,016A,0372
343,7,FB72,FD5C
343,8,00C6,00D6
343,9,F971,FB31
343,10,0820,0000
343,11,FA77,01A8
343,12,FBB5,0696
343,13,00D2,F81A
343,14,016A,FC8E
343,15,FCD6,00B8
344,0,0180,0092
344,1,FF9F,FFD1
344,2,0A41,0000
344,3,004E,FA6C
344,4,1409,F09D
344,5,FF14,097B
344,6,00A2,00C7
344,7,F8E8,FE2D
344,8,0180,FF6E
344,9,F49D,02B7
344,10,0BCF,0000
344,11,F5D8,FEC2
344,12,F545,0F63
344,13,0CD0,F685
344,14,00A2,FF39
344,15,FD3E,08A5
345,0,FFA2,014C
345,1,0082,006C
345,2,05C9,0000
345,3,0254,FBA6
345,4,0589,FB98
345,5,FAE0,FEBF
345,6,FE93,FD76
345,7,FFBF,01C4
345,8,FFA2,FEB4
345,9,FEA0,0696
345,10,00B5,0000
345,11,FEAE,FD2A
345,12,FCBB,0468
345,13,0818,0141
345,14,FE93,028A
345,15,0143,056C
346,0,FF57,FFD6
346,1,0014,FFC3
346,2,FB80,0000
346,3,00C8,0252
346,4,F4FD,086A
346,5,FED6,F971
346,6,FFA6,FE5C
346,7,0458,013D
346,8,FF57,002A
346,9,06E4,007F
346,10,F838,0000
346,11,05D2,003C
346,12,05D3,F796
346,13,FA7A,068F
346,14,FFA6,01A4
346,15,0242,FC35
347,0,FFB9,0065
347,1,FFBE,FFF7
347,2,F9C2,0000
347,3,FFDF,032B
347,4,F09F,0B2F
347,5,FF4F,F971
347,6,FF8B,FEAD
347,7,0482,0177
347,8,FFB9,FF9B
347,9,075A,FF63
347,10,F71C,0000
347,11,066F,0075
347,12,06FF,F4D1
347,13,F88B,068F
347,14,FF8B,0153
347,15,01CC,FAE9
348,0,FF59,FE4A
348,1,FFFB,FFE2
348,2,F9E6,0000
348,3,FD30,04D0
348,4,F88C,0607
348,5,0479,FED3
348,6,00E8,0250
348,7,01E0,FFDF
348,8,FF59,01B6
348,9,03EB,F99A
348,10,FE86,0000
348,11,03D2,0212
348,12,049C,F9F9
348,13,F5A7,012D
348,14,00E8,FDB0
348,15,FF22,F93F
349,0,0107,FF86
349,1,FFA7,0022
349,2,0483,0000
349,3,FEB7,FE43
349,4,0E70,F535
349,5,0393,0978
349,6,010F,030C
349,7,FA12,FD17
349,8,0107,007A
349,9,F6E9,FD30
349,10,0A9B,0000
349,11,F827,00FD
349,12,F8DC,0ACB
349,13,0555,F688
349,14,010F,FCF4
349,15,FCCC,03A9
350,0,00F1,0126
350,1,0105,001E
350,2,0A7F,0000
350,3,0140,F971
350,4,125F,F1CF
350,5,FD0B,0767
350,6,FFEC,FFA7
350,7,FA01,FF4F
350,8,00F1,FEDA
350,9,F5E9,0502
350,10,09CD,0000
350,11,F702,FDB1
350,12,F5FF,0E31
350,13,0E05,F899
350,14,FFEC,0059
350,15,FE41,098F
351,0,FF75,0117
351,1,FFDC,FFA5
351,2,0229,0000
351,3,026B,FDFD
351,4,FEDD,00CB
351,5,FB9C,FB84
351,6,FE9C,FD11
351,7,022F,01C6
351,8,FF75,FEE9
351,9,029E,0563
351,10,FC4B,0000
351,11,0217,FE21
351,12,0075,FF35
351,13,0390,047C
351,14,FE9C,02EF
351,15,0253,021C
352,0,FF8C,FF8E
352,1,0010,0042
352,2,F9D1,0000
352,3,001F,030D
352,4,F269,0A42
352,5,FF63,F979
352,6,FFFB,FEE4
352,7,0480,0153
352,8,FF8C,0072
352,9,0756,FF54
352,10,F799,0000
352,11,0651,007D
352,12,06EF,F5BE
352,13,F889,0687
352,14,FFFB,011C
352,15,01F0,FB23
353,0,FEBD,FFFC
353,1,002E,FFD9
353,2,F898,0000
353,3,FF81,043D
353,4,F142,0B36
353,5,00E9,F956
353,6,FF3D,FF7B
353,7,0510,0151
353,8,FEBD,0004
353,9,0822,FDC5
353,10,F78E,0000
353,11,075F,00FD
353,12,07B0,F4CA
353,13,F691,06AA
353,14,FF3D,0085
353,15,01D0,F975
354,0,00B1,FEA2
354,1,FFA2,FFCB
354,2,FD29,0000
354,3,FD90,02CE
354,4,0121,FF59
354,5,0557,0451
354,6,0194,0339
354,7,FE2C,FDCD
354,8,00B1,015E
354,9,FDEA,F9BF
354,10,039B,0000
354,11,FE6E,0274
354,12,FFD5,00A7
354,13,FB61,FBAF
354,14,0194,FCC7
354,15,FDD2,FCF1
355,0,0119,FFB9
355,1,0038,004F
355,2,07DE,0000
355,3,FF4C,FBF9
355,4,12E5,F1D1
355,5,0158,0A23
355,6,00F9,0235
355,7,F908,FDC2
355,8,0119,0047
355,9,F510,FFE7
355,10,0C48,0000
355,11,F670,FFA5
355,12,F689,0E2F
355,13,0988,F5DD
355,14,00F9,FDCB
355,15,FCB4,06A0
356,0,0058,01A9
356,1,0076,FFC8
356,2,084D,0000
356,3,029B,FA38
356,4,0BF3,F6BB
356,5,FB6E,028B
356,6,FF00,FDFF
356,7,FD26,0052
356,8,0058,FE57
356,9,FA72,06C0
356,10,044B,0000
356,11,FAE5,FD6C
356,12,F96B,0945
356,13,0C28,FD75
356,14,FF00,0201
356,15,005A,080A
357,0,FF21,0044
357,1,FFE9,0016
357,2,FDF2,0000
357,3,0150,00CB
357,4,F7C7,063E
357,5,FD2B,F953
357,6,FF0E,FD90
357,7,0407,01EB
357,8,FF21,FFBC
357,9,061D,02AE
357,10,F912,0000
357,11,0528,FF35
357,12,0445,F9C2
357,13,FD71,06AD
357,14,FF0E,0270
357,15,0271,FE15
358,0,FFD5,FFF8
358,1,0002,0009
358,2,F907,0000
358,3,FFFD,034F
358,4,F0BC,0B4C
358,5,FFB5,F98E
358,6,FFE4,FF05
358,7,0499,014C
358,8,FFD5,0008
358,9,0768,FEF3
358,10,F711,0000
358,11,0683,009D
358,12,0756,F4B4
358,13,F819,0672
358,14,FFE4,00FB
358,15,01E7,FAC8
359,0,FF20,FEC8
359,1,FFB3,FFAF
359,2,F91F,0000
359,3,FE1B,04FB
359,4,F63B,07CE
359,5,03AA,FCF8
359,6,006F,0162
359,7,0304,FFED
359,8,FF20,0138
359,9,0577,FAB7
359,10,FBE3,0000
359,11,050D,021B
359,12,05D9,F832
359,13,F5B6,0308
359,14,006F,FE9E
359,15,0024,F8FD
360,0,00BE,FF5F
360,1,FFCD,0047
360,2,0274,0000
360,3,FE52,FF73
360,4,0A6A,F844
360,5,03EA,07D0
360,6,0101,0313
360,7,FB50,FD8A
360,8,00BE,00A1
360,9,F90D,FC5B
360,10,089A,0000
360,11,FA12,0137
360,12,FAF4,07BC
360,13,0280,F830
360,14,0101,FCED
360,15,FD14,01CC
361,0,0147,00CF
361,1,0094,FFF1
361,2,09CE,0000
361,3,00B7,FA2C
361,4,12AF,F1A1
361,5,FE75,088D
361,6,006F,006D
361,7,F979,FE95
361,8,0147,FF31
361,9,F554,0369
361,10,0AA8,0000
361,11,F67B,FE6C
361,12,F5F3,0E5F
361,13,0CED,F773
361,14,006F,FF93
361,15,FDB9,08D3
362,0,FFA7,013B
362,1,0005,FFE4
362,2,03E4,0000
362,3,028A,FCD0
362,4,023A,FE2E
362,5,FB3F,FD2C
362,6,FEA1,FD33
362,7,00F5,019A
362,8,FFA7,FEC5
362,9,008D,060C
362,10,FE4A,0000
362,11,004E,FDBE
362,12,FE98,01D2
362,13,0601,02D4
362,14,FEA1,02CD
362,15,01E3,03D8
363,0,FF55,FFA5
363,1,000A,0029
363,2,FA89,0000
363,3,0056,02D3
363,4,F315,09CB
363,5,FEEF,F90A
363,6,FFC8,FE7F
363,7,04A7,017D
363,8,FF55,005B
363,9,078A,FFF9
363,10,F787,0000
363,11,0672,004D
363,12,06AD,F635
363,13,F91D,06F6
363,14,FFC8,0181
363,15,0221,FB63
364,0,FEFB,0008
364,1,FFF8,FFC3
364,2,F8EE,0000
364,3,FF6A,041A
364,4,F15A,0AFE
364,5,00CF,F9AF
364,6,FF61,FF7B
364,7,04C1,013C
364,8,FEFB,FFF8
364,9,07C0,FDCB
364,10,F7E4,0000
364,11,06F8,00FA
364,12,0758,F502
364,13,F6CD,0651
364,14,FF61,0085
364,15,01A1,F9B0
365,0,0080,FEA7
365,1,FF7C,0002
365,2,FD12,0000
365,3,FD63,02D8
365,4,FFB5,0060
365,5,04B7,0344
365,6,0160,02E8
365,7,FEC4,FE88
365,8,0080,0159
365,9,FEE4,FA22
365,10,02E2,0000
365,11,FF57,020A
365,12,0077,FFA0
365,13,FAB9,FCBC
365,14,0160,FD18
365,15,FDF6,FC96
366,0,0115,FFAD
366,1,0021,0024
366,2,0719,0000
366,3,FF38,FCA3
366,4,115F,F2E2
366,5,01C3,09C2
366,6,0117,023C
366,7,F962,FD86
366,8,0115,0053
366,9,F5B7,FF52
366,10,0B91,0000
366,11,F6F8,000F
366,12,F725,0D1E
366,13,0861,F63E
366,14,0117,FDC4
366,15,FCCE,05C8
367,0,0062,0167
367,1,0063,0021
367,2,089F,0000
367,3,01E6,FA3B
367,4,0C34,F67A
367,5,FB76,02F9
367,6,FF1E,FE4B
367,7,FCD3,00B1
367,8,0062,FE99
367,9,FA27,0659
367,10,0535,0000
367,11,FABA,FD35
367,12,F92A,0986
367,13,0BAA,FD07
367,14,FF1E,01B5
367,15,FFCD,07DF
368,0,FF20,0083
368,1,0032,FFE2
368,2,FE54,0000
368,3,01B9,005F
368,4,F884,05AA
368,5,FD0F,F98F
368,6,FEE3,FD87
368,7,03E0,01C7
368,8,FF20,FF7D
368,9,05B2,0312
368,10,F962,0000
368,11,04C5,FF1D
368,12,03DA,FA56
368,13,FE61,0671
368,14,FEE3,0279
368,15,029E,FEBD
369,0,FFB4,FFF4
369,1,FFD7,FFDF
369,2,F93B,0000
369,3,FFC2,037B
369,4,F0F8,0B28
369,5,FFD8,F98F
369,6,FFE4,FF09
369,7,048D,014F
