frame,k,outRe_hex,outIm_hex
223,8,BFC0,0000
223,9,D1E2,B351
223,10,C285,3D3B
223,11,A5FD,DAC4
223,12,7FC0,C000
223,13,526F,E1D8
223,14,3CFB,3D3B
223,15,34B2,BA65
224,0,3E9B,0000
224,1,A0AE,F8A8
224,2,D3E4,2AB7
224,3,B81F,6B6D
224,4,FE9B,C000
224,5,32C3,7DC1
224,6,2952,2AB7
224,7,6EDC,0AFC
224,8,BE9B,0000
224,9,6EDC,F504
224,10,2952,D549
224,11,32C3,823F
224,12,FE9B,4000
224,13,B81F,9493
224,14,D3E4,D549
224,15,A0AE,0758
225,0,C161,0000
225,1,0FDF,0EFE
225,2,B509,0C58
225,3,B1BF,7788
225,4,4161,0000
225,5,175D,B12E
225,6,4DB9,8C58
225,7,2C89,48A4
225,8,C161,0000
225,9,2C89,B75C
225,10,4DB9,73A8
225,11,175D,4ED2
225,12,4161,0000
225,13,B1BF,8878
225,14,B509,F3A8
225,15,0FDF,F102
226,0,00E5,0000
226,1,7CC0,F29E
226,2,B598,0B4D
226,3,B2B7,2CC5
226,4,40E5,4000
226,5,00A3,FB35
226,6,CC32,0B4D
226,7,D37A,C10E
226,8,80E5,0000
226,9,D37A,3EF2
226,10,CC32,F4B3
226,11,00A3,04CB
226,12,40E5,C000
226,13,B2B7,D33B
226,14,B598,F4B3
226,15,7CC0,0D62
227,0,7F78,0000
227,1,C54E,6CD6
227,2,CEB8,30C0
227,3,6F4E,B3CC
227,4,FF78,0000
227,5,8C18,3756
227,6,B038,B0C0
227,7,3D2C,F060
227,8,7F78,0000
227,9,3D2C,0FA0
227,10,B038,4F40
227,11,8C18,C8AA
227,12,FF78,0000
227,13,6F4E,4C34
227,14,CEB8,CF40
227,15,C54E,932A
228,0,7FF3,0000
228,1,4F6B,0C83
228,2,3B8C,0467
228,3,1412,4180
228,4,BFF3,C000
228,5,FACE,3286
228,6,C45A,8467
228,7,A181,FD89
228,8,FFF3,0000
228,9,A181,0277
228,10,C45A,7B99
228,11,FACE,CD7A
228,12,BFF3,4000
228,13,1412,BE80
228,14,3B8C,FB99
228,15,4F6B,F37D
229,0,C0BD,0000
229,1,8054,A2A8
229,2,B812,C8AB
229,3,A411,6639
229,4,80BD,C000
229,5,B975,0A2D
229,6,4968,C8AB
229,7,251A,469C
229,8,40BD,0000
229,9,251A,B964
229,10,4968,3755
229,11,B975,F5D3
229,12,80BD,4000
229,13,A411,99C7
229,14,B812,3755
229,15,8054,5D58
230,0,7FB4,0000
230,1,C8E7,E3BC
230,2,1045,AF6F
230,3,672C,E197
230,4,BFB4,C000
230,5,5982,2051
230,6,EF23,2F6F
230,7,753B,2276
230,8,FFB4,0000
230,9,753B,DD8A
230,10,EF23,D091
230,11,5982,DFAF
230,12,BFB4,4000
230,13,672C,1E69
230,14,1045,5091
230,15,C8E7,1C44
231,0,FEE8,0000
231,1,5180,E253
231,2,6F6D,CF7B
231,3,5D27,1622
231,4,BEE8,C000
231,5,FFFD,36CE
231,6,0E63,CF7B
231,7,4CFC,02FF
231,8,7EE8,0000
231,9,4CFC,FD01
231,10,0E63,3085
231,11,FFFD,C932
231,12,BEE8,4000
231,13,5D27,E9DE
231,14,6F6D,3085
231,15,5180,1DAD
232,0,C0EA,0000
232,1,4BDB,85E1
232,2,F17C,4F6E
232,3,B083,D159
232,4,40EA,8000
232,5,6C5D,364D
232,6,9058,4F6E
232,7,9AED,EAD5
232,8,C0EA,0000
232,9,9AED,152B
232,10,9058,B092
232,11,6C5D,C9B3
232,12,40EA,8000
232,13,B083,2EA7
232,14,F17C,B092
232,15,4BDB,7A1F
233,0,408D,0000
233,1,1E71,FBE2
233,2,EEAB,D1E2
233,3,37F7,BA1E
233,4,408D,8000
233,5,E219,A128
233,6,126F,51E2
233,7,C9B3,E2EC
233,8,408D,0000
233,9,C9B3,1D14
233,10,126F,AE1E
233,11,E219,5ED8
233,12,408D,8000
233,13,37F7,45E2
233,14,EEAB,2E1E
233,15,1E71,041E
234,0,BFAC,0000
234,1,1815,A4A9
234,2,58BA,66F2
234,3,D41D,2193
234,4,BFAC,8000
234,5,8B01,C1CD
234,6,A69E,E6F2
234,7,877D,44E3
234,8,BFAC,0000
234,9,877D,BB1D
234,10,A69E,190E
234,11,8B01,3E33
234,12,BFAC,8000
234,13,D41D,DE6D
234,14,58BA,990E
234,15,1815,5B57
235,0,C007,0000
235,1,4FA5,E5C4
235,2,A6F9,990E
235,3,B603,7DD4
235,4,C007,8000
235,5,A1A5,263A
235,6,5915,190E
235,7,58CF,8E2A
235,8,C007,0000
235,9,58CF,71D6
235,10,5915,E6F2
235,11,A1A5,D9C6
235,12,C007,8000
235,13,B603,822C
235,14,A6F9,66F2
235,15,4FA5,1A3C
236,0,0077,0000
236,1,F9C0,9AAD
236,2,8675,7A02
236,3,B72C,A791
236,4,8077,8000
236,5,2C86,C4CD
236,6,7A79,7A02
236,7,246A,B7E9
236,8,0077,0000
236,9,246A,4817
236,10,7A79,85FE
236,11,2C86,3B33
236,12,8077,8000
236,13,B72C,586F
236,14,8675,85FE
236,15,F9C0,6553
237,0,BFC6,0000
237,1,208D,9614
237,2,13B3,EC13
237,3,F426,C187
237,4,FFC6,C000
237,5,94C0,B82D
237,6,6BD9,6C13
237,7,55A5,8CBA
237,8,3FC6,0000
237,9,55A5,7346
237,10,6BD9,93ED
237,11,94C0,47D3
237,12,FFC6,4000
237,13,F426,3E79
237,14,13B3,13ED
237,15,208D,69EC
238,0,3F4A,0000
238,1,1774,A6A4
238,2,C348,7C02
238,3,49F6,8E74
238,4,3F4A,8000
238,5,DB64,67AE
238,6,3B4C,FC02
238,7,C05A,7FDE
238,8,3F4A,0000
238,9,C05A,8022
238,10,3B4C,03FE
238,11,DB64,9852
238,12,3F4A,8000
238,13,49F6,718C
238,14,C348,83FE
238,15,1774,595C
239,0,C048,0000
239,1,2690,6144
239,2,2CC4,1384
239,3,579C,869C
239,4,C048,0000
239,5,D340,DC50
239,6,53CC,1384
239,7,AFB4,B6F8
239,8,C048,0000
239,9,AFB4,4908
239,10,53CC,EC7C
239,11,D340,23B0
239,12,C048,0000
239,13,579C,7964
239,14,2CC4,EC7C
239,15,2690,9EBC
240,0,4077,0000
240,1,F922,A052
240,2,D2C2,2DB5
240,3,F99D,304F
240,4,0077,4000
240,5,34CB,82D5
240,6,AE2C,ADB5
240,7,DA52,F2D8
240,8,C077,0000
240,9,DA52,0D28
240,10,AE2C,524B
240,11,34CB,7D2B
240,12,0077,C000
240,13,F99D,CFB1
240,14,D2C2,D24B
240,15,F922,5FAE
241,0,BFEF,0000
241,1,BFD0,52F1
241,2,FB65,C48A
241,3,6908,E4E7
241,4,BFEF,8000
241,5,9D48,DE75
241,6,0479,448A
241,7,399C,4C7F
241,8,BFEF,0000
241,9,399C,B381
241,10,0479,BB76
241,11,9D48,218B
241,12,BFEF,8000
241,13,6908,1B19
241,14,FB65,3B76
241,15,BFD0,AD0F
242,0,8002,0000
242,1,C53B,9CAF
242,2,9F0E,E0F4
242,3,6881,88ED
242,4,8002,0000
242,5,E64F,3A21
242,6,60F6,E0F4
242,7,EBFD,4DE3
242,8,8002,0000
242,9,EBFD,B21D
242,10,60F6,1F0C
242,11,E64F,C5DF
242,12,8002,0000
242,13,6881,7713
242,14,9F0E,1F0C
242,15,C53B,6351
243,0,003E,0000
243,1,3314,B672
243,2,76B6,0988
243,3,2CD0,AA7A
243,4,003E,0000
243,5,BA40,C3E6
243,6,89C6,0988
243,7,E6D4,CFDE
243,8,003E,0000
243,9,E6D4,3022
243,10,89C6,F678
243,11,BA40,3C1A
243,12,003E,0000
243,13,2CD0,5586
243,14,76B6,F678
243,15,3314,498E
244,0,4008,0000
244,1,069D,F768
244,2,FEB7,8151
244,3,B6B4,48A3
244,4,8008,4000
244,5,B108,E0F7
244,6,0159,8151
244,7,91C7,8FBC
244,8,C008,0000
244,9,91C7,7044
244,10,0159,7EAF
244,11,B108,1F09
244,12,8008,C000
244,13,B6B4,B75D
244,14,FEB7,7EAF
244,15,069D,0898
245,0,3F4F,0000
245,1,E805,0FC7
245,2,B276,4CD9
245,3,8C7A,2526
245,4,FF4F,4000
245,5,7F22,9828
245,6,CC28,CCD9
245,7,099B,82C9
245,8,BF4F,0000
245,9,099B,7D37
245,10,CC28,3327
245,11,7F22,67D8
245,12,FF4F,C000
245,13,8C7A,DADA
245,14,B276,B327
245,15,E805,F039
246,0,3FF0,0000
246,1,32A7,4CE5
246,2,0A04,B5EC
246,3,1C85,3319
246,4,BFF0,0000
246,5,E2E5,338F
246,6,F5DC,35EC
246,7,CDAF,4D5B
246,8,3FF0,0000
246,9,CDAF,B2A5
246,10,F5DC,CA14
246,11,E2E5,CC71
246,12,BFF0,0000
246,13,1C85,CCE7
246,14,0A04,4A14
246,15,32A7,B31B
247,0,4083,0000
247,1,233D,C690
247,2,0681,BA02
247,3,231B,B3DE
247,4,C083,8000
247,5,638B,AE3E
247,6,7A85,BA02
247,7,5829,C0F0
247,8,4083,0000
247,9,5829,3F10
247,10,7A85,45FE
247,11,638B,51C2
247,12,C083,8000
247,13,231B,4C22
247,14,0681,45FE
247,15,233D,3970
248,0,400A,0000
248,1,100C,5C78
248,2,CDA8,F262
248,3,DA0A,8E0E
248,4,C00A,8000
248,5,3FD2,F446
248,6,B26C,F262
248,7,D640,C2B0
248,8,400A,0000
248,9,D640,3D50
248,10,B26C,0D9E
248,11,3FD2,0BBA
248,12,C00A,8000
248,13,DA0A,71F2
248,14,CDA8,0D9E
248,15,100C,A388
249,0,7FFF,0000
249,1,BFE3,A701
249,2,E8B6,5749
249,3,EE24,1C0C
249,4,3FFF,4000
249,5,45B0,E836
249,6,1748,D749
249,7,0C45,732B
249,8,FFFF,0000
249,9,0C45,8CD5
249,10,1748,28B7
249,11,45B0,17CA
249,12,3FFF,C000
249,13,EE24,E3F4
249,14,E8B6,A8B7
249,15,BFE3,58FF
250,0,402E,0000
250,1,927B,D02C
250,2,CB4D,B4E1
250,3,BDDE,9AED
250,4,002E,4000
250,5,6D9C,EFCF
250,6,B50F,34E1
250,7,42C3,250E
250,8,C02E,0000
250,9,42C3,DAF2
250,10,B50F,CB1F
250,11,6D9C,1031
250,12,002E,C000
250,13,BDDE,6513
250,14,CB4D,4B1F
250,15,927B,2FD4
251,0,C030,0000
251,1,2B53,DE30
251,2,5779,A8B7
251,3,173C,EFC1
251,4,8030,C000
251,5,D614,02D1
251,6,A8E7,A8B7
251,7,E81D,F140
251,8,4030,0000
251,9,E81D,0EC0
251,10,A8E7,5749
251,11,D614,FD2F
251,12,8030,4000
251,13,173C,103F
251,14,5779,5749
251,15,2B53,21D0
252,0,FF24,0000
252,1,EDB1,BF59
252,2,9CEA,623A
252,3,AB65,0031
252,4,7F24,8000
252,5,B693,9C81
252,6,615E,623A
252,7,ACE7,5BA9
252,8,FF24,0000
252,9,ACE7,A457
252,10,615E,9DC6
252,11,B693,637F
252,12,7F24,8000
252,13,AB65,FFCF
252,14,9CEA,9DC6
252,15,EDB1,40A7
253,0,403F,0000
253,1,8B6A,5814
253,2,5888,A7B7
253,3,4D2F,F85B
253,4,803F,C000
253,5,4AD1,E0D9
253,6,27F6,27B7
253,7,DD92,4092
253,8,C03F,0000
253,9,DD92,BF6E
253,10,27F6,D849
253,11,4AD1,1F27
253,12,803F,4000
253,13,4D2F,07A5
253,14,5888,5849
253,15,8B6A,A7EC
254,0,405C,0000
254,1,2B06,147B
254,2,71B3,0EA9
254,3,397B,DED6
254,4,005C,4000
254,5,FC57,29BC
254,6,0F05,8EA9
254,7,A098,5F61
254,8,C05C,0000
254,9,A098,A09F
254,10,0F05,7157
254,11,FC57,D644
254,12,005C,C000
254,13,397B,212A
254,14,71B3,F157
254,15,2B06,EB85
255,0,0035,0000
255,1,723E,04C7
255,2,7169,8ECC
255,3,782C,EA45
255,4,0035,0000
255,5,85E2,ECA1
255,6,8F01,8ECC
255,7,9088,0723
255,8,0035,0000
255,9,9088,F8DD
255,10,8F01,7134
255,11,85E2,135F
255,12,0035,0000
255,13,782C,15BB
255,14,7169,7134
255,15,723E,FB39
256,0,7FDC,0000
256,1,AF75,F63B
256,2,78B0,072C
256,3,4AC7,83AB
256,4,FFDC,0000
256,5,75AB,42F1
256,6,0708,872C
256,7,8F89,B581
256,8,7FDC,0000
256,9,8F89,4A7F
256,10,0708,78D4
256,11,75AB,BD0F
256,12,FFDC,0000
256,13,4AC7,7C55
256,14,78B0,F8D4
256,15,AF75,09C5
257,0,4036,0000
257,1,5FE9,182D
257,2,FFC2,C074
257,3,2233,4FA7
257,4,4036,0000
257,5,BA45,F39B
257,6,80AA,C074
257,7,C477,BC21
257,8,4036,0000
257,9,C477,43DF
257,10,80AA,3F8C
257,11,BA45,0C65
257,12,4036,0000
257,13,2233,B059
257,14,FFC2,3F8C
257,15,5FE9,E7D3
258,0,C01A,0000
258,1,2832,99E1
258,2,4BAD,346D
258,3,3DAF,4AD8
258,4,801A,4000
258,5,DBAB,B1B2
258,6,3487,B46D
258,7,BEDC,00BB
258,8,401A,0000
258,9,BEDC,FF45
258,10,3487,4B93
258,11,DBAB,4E4E
258,12,801A,C000
258,13,3DAF,B528
258,14,4BAD,CB93
258,15,2832,661F
259,0,FEDC,0000
259,1,CAAE,12FB
259,2,00CF,BE0D
259,3,9C0B,776C
259,4,3EDC,4000
259,5,586D,00AC
259,6,7CE9,BE0D
259,7,3C4A,9C3B
259,8,7EDC,0000
259,9,3C4A,63C5
259,10,7CE9,41F3
259,11,586D,FF54
259,12,3EDC,C000
259,13,9C0B,8894
259,14,00CF,41F3
259,15,CAAE,ED05
260,0,C079,0000
260,1,65ED,7866
260,2,82A7,BDD2
260,3,8427,8224
260,4,4079,8000
260,5,3A57,4498
260,6,FE4B,BDD2
260,7,DD79,3ADA
260,8,C079,0000
260,9,DD79,C526
260,10,FE4B,422E
260,11,3A57,BB68
260,12,4079,8000
260,13,8427,7DDC
260,14,82A7,422E
260,15,65ED,879A
261,0,C06A,0000
261,1,843A,4B00
261,2,8E4E,321C
261,3,EBDA,6966
261,4,406A,0000
261,5,4D58,3108
261,6,7286,B21C
261,7,443C,12A2
261,8,C06A,0000
261,9,443C,ED5E
261,10,7286,4DE4
261,11,4D58,CEF8
261,12,406A,0000
261,13,EBDA,969A
261,14,8E4E,CDE4
261,15,843A,B500
262,0,8027,0000
262,1,48BB,D0F9
262,2,6CAE,5379
262,3,6904,3BB0
262,4,4027,4000
262,5,B5B4,1D46
262,6,93A0,D379
262,7,9929,B28F
262,8,0027,0000
262,9,9929,4D71
262,10,93A0,2C87
262,11,B5B4,E2BA
262,12,4027,C000
262,13,6904,C450
262,14,6CAE,AC87
262,15,48BB,2F07
263,0,3FD7,0000
263,1,0956,FDBE
263,2,F38A,8C4D
263,3,C0C9,2B87
263,4,FFD7,4000
263,5,9F93,4AD9
263,6,8C24,0C4D
263,7,95AA,1D10
263,8,BFD7,0000
263,9,95AA,E2F0
263,10,8C24,F3B3
263,11,9F93,B527
263,12,FFD7,C000
263,13,C0C9,D479
263,14,F38A,73B3
263,15,0956,0242
264,0,4065,0000
264,1,8ED3,3893
264,2,D9DC,A689
264,3,BD1C,B18C
264,4,8065,4000
264,5,EFFA,0540
264,6,26EE,A689
264,7,C5AB,8C47
264,8,C065,0000
264,9,C5AB,73B9
264,10,26EE,5977
264,11,EFFA,FAC0
264,12,8065,C000
264,13,BD1C,4E74
264,14,D9DC,5977
264,15,8ED3,C76D
265,0,BFE6,0000
265,1,4CB8,98B8
265,2,ED04,D2E2
265,3,1826,D416
265,4,3FE6,8000
265,5,E9A6,5216
265,6,92C8,D2E2
265,7,B114,16B8
265,8,BFE6,0000
265,9,B114,E948
265,10,92C8,2D1E
265,11,E9A6,ADEA
265,12,3FE6,8000
265,13,1826,2BEA
265,14,ED04,2D1E
265,15,4CB8,6748
266,0,7EC7,0000
266,1,DE9E,C077
266,2,1379,EB4E
266,3,9876,6E5D
266,4,7EC7,8000
266,5,4882,0AF3
266,6,6A15,6B4E
266,7,3B86,5D0D
266,8,7EC7,0000
266,9,3B86,A2F3
266,10,6A15,94B2
266,11,4882,F50D
266,12,7EC7,8000
266,13,9876,91A3
266,14,1379,14B2
266,15,DE9E,3F89
267,0,4060,0000
267,1,658B,845A
267,2,B587,4AD9
267,3,BA1E,76BD
267,4,8060,4000
267,5,6CC2,509D
267,6,4B39,4AD9
267,7,7515,5E3A
267,8,C060,0000
267,9,7515,A1C6
267,10,4B39,B527
267,11,6CC2,AF63
267,12,8060,C000
267,13,BA1E,8943
267,14,B587,B527
267,15,658B,7BA6
268,0,00B7,0000
268,1,C637,1044
268,2,6607,9AB0
268,3,9BBB,F7FE
268,4,80B7,0000
268,5,8ED1,4EE0
268,6,1B67,1AB0
268,7,1219,6726
268,8,00B7,0000
268,9,1219,98DA
268,10,1B67,E550
268,11,8ED1,B120
268,12,80B7,0000
268,13,9BBB,0802
268,14,6607,6550
268,15,C637,EFBC
269,0,BFC6,0000
269,1,5CB8,F135
269,2,C18B,3E3B
269,3,A7E7,0942
269,4,FFC6,C000
269,5,723F,6EA8
269,6,BE01,BE3B
269,7,883A,569B
269,8,3FC6,0000
269,9,883A,A965
269,10,BE01,41C5
269,11,723F,9158
269,12,FFC6,4000
269,13,A7E7,F6BE
269,14,C18B,C1C5
269,15,5CB8,0ECB
270,0,800D,0000
270,1,718C,6F7E
270,2,6124,5EE9
270,3,D52F,D865
270,4,C00D,4000
270,5,823F,0111
270,6,1EF6,5EE9
270,7,373A,982A
270,8,000D,0000
270,9,373A,67D6
270,10,1EF6,A117
270,11,823F,FEEF
270,12,C00D,C000
270,13,D52F,279B
270,14,6124,A117
270,15,718C,9082
271,0,0070,0000
271,1,46FE,B51C
271,2,6E8E,91E2
271,3,F114,ED0A
271,4,8070,8000
271,5,B304,49D2
271,6,9252,91E2
271,7,16AA,11E4
271,8,0070,0000
271,9,16AA,EE1C
271,10,9252,6E1E
271,11,B304,B62E
271,12,8070,8000
271,13,F114,12F6
271,14,6E8E,6E1E
271,15,46FE,4AE4
272,0,BFB9,0000
272,1,FB3B,3A4E
272,2,CB29,F490
272,3,EC47,F6BE
272,4,BFB9,0000
272,5,4947,40A2
272,6,B449,F490
272,7,CE1B,8432
272,8,BFB9,0000
272,9,CE1B,7BCE
272,10,B449,0B70
272,11,4947,BF5E
272,12,BFB9,0000
272,13,EC47,0942
272,14,CB29,0B70
272,15,FB3B,C5B2
273,0,FECF,0000
273,1,4BDE,8C70
273,2,BA50,047F
273,3,833B,685B
273,4,3ECF,C000
273,5,9871,4A4D
273,6,434E,847F
273,7,93B2,6E62
273,8,7ECF,0000
273,9,93B2,919E
273,10,434E,7B81
273,11,9871,B5B3
273,12,3ECF,4000
273,13,833B,97A5
273,14,BA50,FB81
273,15,4BDE,7390
274,0,C04F,0000
274,1,6739,0EC8
274,2,4B91,74BE
274,3,AE0F,5C98
274,4,C04F,8000
274,5,E641,C8E6
274,6,B50D,F4BE
274,7,05B3,7B16
274,8,C04F,0000
274,9,05B3,84EA
274,10,B50D,0B42
274,11,E641,371A
274,12,C04F,8000
274,13,AE0F,A368
274,14,4B91,8B42
274,15,6739,F138
275,0,40CA,0000
275,1,343D,E37C
275,2,D913,27B7
275,3,D922,369B
275,4,80CA,C000
275,5,55EC,8921
275,6,A881,A7B7
275,7,9FDD,3602
275,8,C0CA,0000
275,9,9FDD,C9FE
275,10,A881,5849
275,11,55EC,76DF
275,12,80CA,4000
275,13,D922,C965
275,14,D913,D849
275,15,343D,1C84
276,0,3FA4,0000
276,1,FA79,EE2D
276,2,F9A6,45FE
276,3,11C9,5245
276,4,BFA4,8000
276,5,5073,6F51
276,6,85A2,45FE
276,7,A1DB,0B39
276,8,3FA4,0000
276,9,A1DB,F4C7
276,10,85A2,BA02
276,11,5073,90AF
276,12,BFA4,8000
276,13,11C9,ADBB
276,14,F9A6,BA02
276,15,FA79,11D3
277,0,0040,0000
277,1,A48E,4FB7
277,2,EE3B,5205
277,3,DA0B,CC20
277,4,4040,4000
277,5,4F7D,2318
277,6,9245,5205
277,7,32EA,A6AF
277,8,8040,0000
277,9,32EA,5951
277,10,9245,ADFB
277,11,4F7D,DCE8
277,12,4040,C000
277,13,DA0B,33E0
277,14,EE3B,ADFB
277,15,A48E,B049
278,0,807B,0000
278,1,2600,963F
278,2,6F53,9128
278,3,6B5A,EB15
278,4,807B,0000
278,5,A2DC,DDD5
278,6,91A3,9128
278,7,CDB6,88FF
278,8,807B,0000
278,9,CDB6,7701
278,10,91A3,6ED8
278,11,A2DC,222B
278,12,807B,0000
278,13,6B5A,14EB
278,14,6F53,6ED8
278,15,2600,69C1
279,0,BF79,0000
279,1,7FFE,ECDC
279,2,B22C,4D4D
279,3,F389,C6F7
279,4,FF79,4000
279,5,0E81,C3DF
279,6,4CC6,4D4D
279,7,7BDC,E9C4
279,8,3F79,0000
279,9,7BDC,163C
279,10,4CC6,B2B3
279,11,0E81,3C21
279,12,FF79,C000
279,13,F389,3909
279,14,B22C,B2B3
279,15,7FFE,1324
280,0,7F21,0000
280,1,6DC0,3AC3
280,2,33DF,4B42
280,3,5AEC,A63D
280,4,7F21,8000
280,5,7CF0,4CA3
280,6,4A63,CB42
280,7,B6E8,E129
280,8,7F21,0000
280,9,B6E8,1ED7
280,10,4A63,34BE
280,11,7CF0,B35D
280,12,7F21,8000
280,13,5AEC,59C3
280,14,33DF,B4BE
280,15,6DC0,C53D
281,0,0085,0000
281,1,4377,FECA
281,2,3145,CF40
281,3,FC4F,D188
281,4,8085,0000
281,5,84D1,D172
281,6,4FC5,4F40
281,7,3D7D,FEB4
281,8,0085,0000
281,9,3D7D,014C
281,10,4FC5,B0C0
281,11,84D1,2E8E
281,12,8085,0000
281,13,FC4F,2E78
281,14,3145,30C0
281,15,4377,0136
282,0,4092,0000
282,1,09DD,79BB
282,2,D6D0,E9C2
282,3,1555,C807
282,4,C092,8000
282,5,AF87,844F
282,6,AA54,E9C2
282,7,338F,3603
282,8,4092,0000
282,9,338F,C9FD
282,10,AA54,163E
282,11,AF87,7BB1
282,12,C092,8000
282,13,1555,37F9
282,14,D6D0,163E
282,15,09DD,8645
283,0,3FA0,0000
283,1,FD8F,5BB6
283,2,BEC3,C0DD
283,3,90CA,A4BB
283,4,FFA0,4000
283,5,4EC8,4469
283,6,C07D,40DD
283,7,215F,FB64
283,8,BFA0,0000
283,9,215F,049C
283,10,C07D,BF23
283,11,4EC8,BB97
283,12,FFA0,C000
283,13,90CA,5B45
283,14,BEC3,3F23
283,15,FD8F,A44A
284,0,002B,0000
284,1,5C3B,8E38
284,2,ED8F,129C
284,3,F0D3,E71A
284,4,802B,0000
284,5,0C55,6A48
284,6,92C7,929C
284,7,A749,1166
284,8,002B,0000
284,9,A749,EE9A
284,10,92C7,6D64
284,11,0C55,95B8
284,12,802B,0000
284,13,F0D3,18E6
284,14,ED8F,ED64
284,15,5C3B,71C8
285,0,8072,0000
285,1,78F6,8523
285,2,2F27,114B
285,3,68C1,A8B8
285,4,C072,C000
285,5,5481,EC5A
285,6,D1BD,914B
285,7,CB90,C8C5
285,8,0072,0000
285,9,CB90,373B
285,10,D1BD,6EB5
285,11,5481,13A6
285,12,C072,4000
285,13,68C1,5748
285,14,2F27,EEB5
285,15,78F6,7ADD
286,0,7F1C,0000
286,1,9C13,725C
286,2,97C1,275B
286,3,CCE4,F24F
286,4,BF1C,C000
286,5,AAB6,78ED
286,6,6677,A75B
286,7,E8C3,F8FA
286,8,FF1C,0000
286,9,E8C3,0706
286,10,6677,58A5
286,11,AAB6,8713
286,12,BF1C,4000
286,13,CCE4,0DB1
286,14,97C1,D8A5
286,15,9C13,8DA4
287,0,3FC0,0000
287,1,098E,6428
287,2,8262,BD5E
287,3,A560,5BAA
287,4,BFC0,8000
287,5,20C0,150A
287,6,FD1E,BD5E
287,7,2F52,1D88
287,8,3FC0,0000
287,9,2F52,E278
287,10,FD1E,42A2
287,11,20C0,EAF6
287,12,BFC0,8000
287,13,A560,A456
287,14,8262,42A2
287,15,098E,9BD8
288,0,4095,0000
288,1,B105,B6FF
288,2,DAC6,A5CF
288,3,54D0,82CA
288,4,0095,C000
288,5,52D6,DC4E
288,6,2664,A5CF
288,7,A9A9,1083
288,8,C095,0000
288,9,A9A9,EF7D
288,10,2664,5A31
288,11,52D6,23B2
288,12,0095,4000
288,13,54D0,7D36
288,14,DAC6,5A31
288,15,B105,4901
289,0,C053,0000
289,1,7711,8856
289,2,C77F,78D4
289,3,33F9,E4DA
289,4,C053,0000
289,5,CE21,6366
289,6,B927,78D4
289,7,8821,06E2
289,8,C053,0000
289,9,8821,F91E
289,10,B927,872C
289,11,CE21,9C9A
289,12,C053,0000
289,13,33F9,1B26
289,14,C77F,872C
289,15,7711,77AA
290,0,3FB8,0000
290,1,4988,1B7D
290,2,0237,7D81
290,3,EB39,4838
290,4,FFB8,4000
290,5,4BDD,9092
290,6,7D39,FD81
290,7,7E42,63D7
290,8,BFB8,0000
290,9,7E42,9C29
290,10,7D39,027F
290,11,4BDD,6F6E
290,12,FFB8,C000
290,13,EB39,B7C8
290,14,0237,827F
290,15,4988,E483
291,0,803E,0000
291,1,5488,7561
291,2,39EF,864F
291,3,94DB,A1CA
291,4,C03E,C000
291,5,EC43,2128
291,6,C68D,064F
291,7,2B52,F4BF
291,8,003E,0000
291,9,2B52,0B41
291,10,C68D,F9B1
291,11,EC43,DED8
291,12,C03E,4000
291,13,94DB,5E36
291,14,39EF,79B1
291,15,5488,8A9F
292,0,4028,0000
292,1,36E3,FB3D
292,2,0B24,3504
292,3,F775,FACB
292,4,4028,0000
292,5,B3E3,CFC3
292,6,752C,3504
292,7,1E65,D035
292,8,4028,0000
292,9,1E65,2FCB
292,10,752C,CAFC
292,11,B3E3,303D
292,12,4028,0000
292,13,F775,0535
292,14,0B24,CAFC
292,15,36E3,04C3
293,0,7ED1,0000
293,1,CE3F,F743
293,2,00C4,3E0D
293,3,4048,B866
293,4,3ED1,4000
293,5,3178,4448
293,6,FCDE,BE0D
293,7,BB45,8325
293,8,FED1,0000
293,9,BB45,7CDB
293,10,FCDE,41F3
293,11,3178,BBB8
293,12,3ED1,C000
293,13,4048,479A
293,14,00C4,C1F3
293,15,CE3F,08BD
294,0,C024,0000
294,1,FDF9,8E9B
294,2,60A4,DF80
294,3,0CBF,8F93
294,4,4024,0000
294,5,2647,5CD5
294,6,9FA4,5F80
294,7,CF91,5BDD
294,8,C024,0000
294,9,CF91,A423
294,10,9FA4,A080
294,11,2647,A32B
294,12,4024,0000
294,13,0CBF,706D
294,14,60A4,2080
294,15,FDF9,7165
295,0,40C5,0000
295,1,CC53,056A
295,2,5205,6EC0
295,3,012F,FAC6
295,4,40C5,0000
295,5,4213,390E
295,6,2F85,6EC0
295,7,F37F,43B2
295,8,40C5,0000
295,9,F37F,BC4E
295,10,2F85,9140
295,11,4213,C6F2
295,12,40C5,0000
295,13,012F,053A
295,14,5205,9140
295,15,CC53,FA96
296,0,7FF1,0000
296,1,31C7,8C54
296,2,EB27,14CA
296,3,E36D,8996
296,4,FFF1,8000
296,5,C521,E0EA
296,6,14BB,14CA
296,7,256F,E3A8
296,8,7FF1,0000
296,9,256F,1C58
296,10,14BB,EB36
296,11,C521,1F16
296,12,FFF1,8000
296,13,E36D,766A
296,14,EB27,EB36
296,15,31C7,73AC
297,0,FFDB,0000
297,1,A4C4,97C6
297,2,4FF8,EFE3
297,3,A52D,830B
297,4,BFDB,C000
297,5,CDA5,8FEF
297,6,2FBE,EFE3
297,7,E7D6,A4AA
297,8,7FDB,0000
297,9,E7D6,5B56
297,10,2FBE,101D
297,11,CDA5,7011
297,12,BFDB,4000
297,13,A52D,7CF5
297,14,4FF8,101D
