frame,k,outRe_hex,outIm_hex
221,13,F3BF,0323
221,14,1771,045B
221,15,DD5C,F93E
222,0,FC26,0000
222,1,09FC,F1DE
222,2,F785,039D
222,3,0492,F96B
222,4,0013,FFF5
222,5,0094,00E6
222,6,0154,FEC9
222,7,0103,FFBD
222,8,0120,0000
222,9,0104,0042
222,10,0155,0137
222,11,0094,FF19
222,12,0013,000B
222,13,0494,0696
222,14,F786,FC63
222,15,09FF,0E23
223,0,A853,0000
223,1,3934,EE14
223,2,EB92,080F
223,3,0A90,06BC
223,4,FC1C,FF35
223,5,006A,FF89
223,6,FE7D,0057
223,7,FFE7,0049
223,8,FF25,0000
223,9,FFE8,FFB6
223,10,FE7E,FFA9
223,11,006A,0076
223,12,FC1C,00CB
223,13,0A92,F945
223,14,EB93,F7F1
223,15,3937,11ED
224,0,FC2D,0000
224,1,DF10,2488
224,2,3640,F3D0
224,3,DD1C,05B6
224,4,09D6,018B
224,5,FBC4,FE33
224,6,00F5,0102
224,7,FE4A,0086
224,8,FEF3,0000
224,9,FE4A,FF7A
224,10,00F6,FEFE
224,11,FBC4,01CC
224,12,09D6,FE75
224,13,DD1E,FA4B
224,14,3641,0C30
224,15,DF12,DB78
225,0,3613,0000
225,1,DE08,0ADF
225,2,1494,044B
225,3,FAD8,EC28
225,4,FFB5,0352
225,5,0066,02FB
225,6,01F3,FCF9
225,7,0003,0076
225,8,00EB,0000
225,9,0004,FF89
225,10,01F4,0307
225,11,0066,FD04
225,12,FFB5,FCAE
225,13,FADA,13D9
225,14,1495,FBB5
225,15,DE0B,F522
226,0,0B68,0000
226,1,09E0,E5F1
226,2,E62D,0A4B
226,3,11BB,FF6E
226,4,FD53,FEF7
226,5,01C7,FEAD
226,6,FFC8,000F
226,7,006F,FFD1
226,8,00AE,0000
226,9,0070,002F
226,10,FFC9,FFF1
226,11,01C7,0152
226,12,FD53,0109
226,13,11BD,0093
226,14,E62E,F5B5
226,15,09E3,1A0F
227,0,F71E,0000
227,1,03DE,0818
227,2,FE73,F26F
227,3,FF6A,0FC1
227,4,0101,FC1F
227,5,FDB6,00BE
227,6,009C,0055
227,7,FF67,FFF6
227,8,FF70,0000
227,9,FF68,000A
227,10,009D,FFAB
227,11,FDB6,FF41
227,12,0101,03E1
227,13,FF6C,F040
227,14,FE74,0D91
227,15,03E1,F7E8
228,0,228F,0000
228,1,E717,0E35
228,2,1175,F77D
228,3,F2B3,FCD8
228,4,029C,0249
228,5,015B,0069
228,6,FF12,FF7D
228,7,0008,0027
228,8,FFF9,0000
228,9,0009,FFD9
228,10,FF13,0083
228,11,015B,FF96
228,12,029C,FDB7
228,13,F2B5,0329
228,14,1176,0883
228,15,E71A,F1CB
229,0,0609,0000
229,1,06A7,EA08
229,2,F184,0B43
229,3,0A25,F901
229,4,FE44,000B
229,5,000C,FEEC
229,6,00FF,0043
229,7,00D8,FFC7
229,8,00CF,0000
229,9,00D9,0038
229,10,0100,FFBD
229,11,000D,0113
229,12,FE44,FFF5
229,13,0A28,0700
229,14,F185,F4BD
229,15,06AA,15F9
230,0,B1EE,0000
230,1,2D44,E99A
230,2,F1DA,091B
230,3,0839,0485
230,4,FD6B,FF8F
230,5,FFFA,0000
230,6,006F,FFFF
230,7,FF69,FFF5
230,8,0020,0000
230,9,FF6A,000A
230,10,0070,0001
230,11,FFFB,FFFF
230,12,FD6B,0071
230,13,083C,FB7C
230,14,F1DB,F6E5
230,15,2D47,1667
231,0,EC45,0000
231,1,EDE3,3406
231,2,2C47,DE0D
231,3,E3A6,14F4
231,4,0805,F7EE
231,5,FD2A,04A9
231,6,FF0E,FE15
231,7,FFA6,00A3
231,8,FECD,0000
231,9,FFA7,FF5C
231,10,FF0F,01EB
231,11,FD2A,FB56
231,12,0805,0812
231,13,E3A8,EB0D
231,14,2C48,21F3
231,15,EDE6,CBFB
232,0,30EA,0000
232,1,E83F,0B57
232,2,0B80,01A9
232,3,FAAD,EAFC
232,4,FE75,068D
232,5,0405,FEA5
232,6,FC67,0047
232,7,0164,0011
232,8,004C,0000
232,9,0165,FFEF
232,10,FC68,FFB9
232,11,0405,015A
232,12,FE75,F973
232,13,FAAF,1505
232,14,0B81,FE57
232,15,E842,F4A9
233,0,1525,0000
233,1,00E0,E122
233,2,E8D4,0AAA
233,3,12C1,0531
233,4,FD98,FC67
233,5,FDF5,FEE4
233,6,00C3,00BE
233,7,00D3,0029
233,8,0073,0000
233,9,00D4,FFD6
233,10,00C4,FF42
233,11,FDF5,011B
233,12,FD98,0399
233,13,12C3,FAD0
233,14,E8D5,F556
233,15,00E3,1EDF
234,0,F588,0000
234,1,0398,09CB
234,2,062D,F385
234,3,F7B2,0A8D
234,4,00D4,FDF6
234,5,0236,015E
234,6,FE8E,FF35
234,7,FFBD,0055
234,8,FF98,0000
234,9,FFBE,FFAB
234,10,FE8F,00CB
234,11,0236,FEA1
234,12,00D4,020A
234,13,F7B4,F574
234,14,062E,0C7B
234,15,039B,F635
235,0,1CF6,0000
235,1,EE92,0DA7
235,2,06F4,FDB7
235,3,FC10,F777
235,4,00FE,0314
235,5,FE8D,FEEA
235,6,00B5,00DD
235,7,FFE1,FFEA
235,8,0002,0000
235,9,FFE2,0015
235,10,00B6,FF23
235,11,FE8E,0115
235,12,00FE,FCEC
235,13,FC13,088A
235,14,06F5,0249
235,15,EE95,F25A
236,0,0D67,0000
236,1,006A,E655
236,2,F1FE,09EC
236,3,0B3C,00FA
236,4,FD1D,FDCA
236,5,00FA,0127
236,6,0097,FEDC
236,7,0069,FFE3
236,8,008B,0000
236,9,006A,001D
236,10,0098,0124
236,11,00FA,FED8
236,12,FD1D,0236
236,13,0B3E,FF07
236,14,F1FF,F614
236,15,006D,19AB
237,0,B711,0000
237,1,2609,E9CA
237,2,FF05,0BBC
237,3,FB80,FDBC
237,4,0207,01FE
237,5,006E,FEE8
237,6,FF46,0042
237,7,004E,FFFD
237,8,0019,0000
237,9,004F,0002
237,10,FF47,FFBE
237,11,006E,0118
237,12,0207,FE02
237,13,FB82,0244
237,14,FF06,F444
237,15,260C,1637
238,0,E297,0000
238,1,FA30,3788
238,2,1A9F,DE47
238,3,F553,1266
238,4,0150,F6F1
238,5,FFA8,03C2
238,6,FE36,FF65
238,7,001D,0024
238,8,FF25,0000
238,9,001E,FFDC
238,10,FE37,009B
238,11,FFA9,FC3E
238,12,0150,090F
238,13,F556,ED9A
238,14,1AA0,21B9
238,15,FA33,C878
239,0,2E84,0000
239,1,ED18,08FE
239,2,02FB,FC0E
239,3,FB98,F495
239,4,FF91,0589
239,5,00E8,FDAD
239,6,FE5E,01DE
239,7,007D,FFB9
239,8,FFF6,0000
239,9,007E,0046
239,10,FE5F,FE22
239,11,00E8,0253
239,12,FF91,FA77
239,13,FB9A,0B6B
239,14,02FC,03F2
239,15,ED1B,F703
240,0,1AF7,0000
240,1,F939,E0F9
240,2,F375,0A5C
240,3,0B33,05CD
240,4,FD58,FBB3
240,5,0029,00DF
240,6,0020,007E
240,7,0094,FF82
240,8,0045,0000
240,9,0095,007D
240,10,0021,FF82
240,11,0029,FF21
240,12,FD58,044D
240,13,0B35,FA33
240,14,F376,F5A4
240,15,F93C,1F08
241,0,F407,0000
241,1,0548,0A3B
241,2,05FC,F900
241,3,F8FF,0137
241,4,00F8,016D
241,5,00CF,FE39
241,6,FF43,0188
241,7,003B,FFB9
241,8,FFD1,0000
241,9,003C,0047
241,10,FF44,FE78
241,11,00CF,01C7
241,12,00F8,FE93
241,13,F901,FEC9
241,14,05FD,0700
241,15,054B,F5C5
242,0,1A29,0000
242,1,F263,0BD1
242,2,FF30,FCC4
242,3,02ED,FCD4
242,4,FF2C,0055
242,5,FEB1,01A5
242,6,00B5,FF62
242,7,FFF8,0023
242,8,FFDB,0000
242,9,FFF9,FFDD
242,10,00B6,009E
242,11,FEB1,FE5A
242,12,FF2C,FFAB
242,13,02EF,032D
242,14,FF31,033C
242,15,F266,F42F
243,0,115F,0000
243,1,FAC3,E6CD
243,2,FAAA,08B3
243,3,028B,0206
243,4,FF8D,FF38
243,5,019B,FEE7
243,6,FF91,FFCD
243,7,0068,0013
243,8,0047,0000
243,9,0069,FFED
243,10,FF92,0033
243,11,019B,0118
243,12,FF8D,00C8
243,13,028D,FDFB
243,14,FAAB,F74D
243,15,FAC6,1933
244,0,B9AF,0000
244,1,249F,EB2C
244,2,FF41,0EAF
244,3,FDBF,F7DA
244,4,0137,027A
244,5,FF99,FFF7
244,6,0076,FFE9
244,7,005E,FFC2
244,8,0043,0000
244,9,005F,003E
244,10,0077,0017
244,11,FF99,0008
244,12,0137,FD86
244,13,FDC1,0827
244,14,FF42,F151
244,15,24A2,14D4
245,0,DDB6,0000
245,1,0263,35DD
245,2,0F16,DE83
245,3,FCE0,1373
245,4,FEA6,F834
245,5,011D,0172
245,6,FDE3,00A1
245,7,0004,FFC0
245,8,FF2A,0000
245,9,0005,003F
245,10,FDE4,FF5F
245,11,011E,FE8D
245,12,FEA6,07CC
245,13,FCE3,EC8E
245,14,0F17,217D
245,15,0266,CA24
246,0,2DDB,0000
246,1,ED41,05F5
246,2,0219,FDFF
246,3,F976,F50F
246,4,00E1,05F4
246,5,FF81,FEBC
246,6,FF4A,01BD
246,7,002C,FF93
246,8,FFCB,0000
246,9,002D,006D
246,10,FF4B,FE43
246,11,FF82,0143
246,12,00E1,FA0C
246,13,F979,0AF2
246,14,021A,0201
246,15,ED44,FA0B
247,0,1D7B,0000
247,1,F56E,E22F
247,2,F704,0A6D
247,3,09E6,0609
247,4,FE10,FB77
247,5,0022,00E0
247,6,FFFF,FFDD
247,7,00B7,FFE6
247,8,002D,0000
247,9,00B8,0019
247,10,0000,0023
247,11,0022,FF1F
247,12,FE10,0489
247,13,09E8,F9F8
247,14,F705,F593
247,15,F571,1DD2
248,0,F3AA,0000
248,1,06ED,0A37
248,2,0522,FA73
248,3,F8A5,FED5
248,4,01B6,01F6
248,5,0087,FECA
248,6,FF71,009F
248,7,0028,0019
248,8,FFDA,0000
248,9,0029,FFE7
248,10,FF72,FF61
248,11,0087,0135
248,12,01B6,FE0A
248,13,F8A7,012C
248,14,0523,058D
248,15,06F0,F5C9
249,0,199B,0000
249,1,F2FA,08BC
249,2,FD43,FF02
249,3,0536,FDB1
249,4,FE53,004A
249,5,FF3A,00CE
249,6,0080,FFC4
249,7,FFBF,0006
249,8,FFCF,0000
249,9,FFC0,FFFA
249,10,0081,003C
249,11,FF3A,FF31
249,12,FE53,FFB6
249,13,0538,0250
249,14,FD44,00FE
249,15,F2FD,F744
250,0,11A7,0000
250,1,F7AF,E739
250,2,FF59,08EA
250,3,FED5,011A
250,4,013B,FF4C
250,5,00A9,FF5B
250,6,004A,FFA8
250,7,0054,FFF7
250,8,0073,0000
250,9,0055,0009
250,10,004B,0058
250,11,00A9,00A4
250,12,013B,00B4
250,13,FED7,FEE7
250,14,FF5A,F716
250,15,F7B2,18C7
251,0,B403,0000
251,1,2A96,ED57
251,2,FC22,0E48
251,3,0076,F886
251,4,FFEB,020C
251,5,FFD4,0083
251,6,0003,FF40
251,7,0071,000D
251,8,0033,0000
251,9,0072,FFF3
251,10,0004,00C0
251,11,FFD4,FF7C
251,12,FFEB,FDF4
251,13,0078,077B
251,14,FC23,F1B8
251,15,2A99,12A9
252,0,E40B,0000
252,1,FC76,2FD4
252,2,14F7,E8CD
252,3,F4EC,0C5F
252,4,03A1,FAA0
252,5,FF31,0182
252,6,FE72,FF35
252,7,FFC9,00BB
252,8,FF5F,0000
252,9,FFCA,FF44
252,10,FE73,00CB
252,11,FF32,FE7D
252,12,03A1,0560
252,13,F4EF,F3A2
252,14,14F8,1733
252,15,FC79,D02D
253,0,313A,0000
253,1,E985,05B6
253,2,FEE0,FEC2
253,3,041F,F6C3
253,4,FCD5,03F7
253,5,011D,0016
253,6,FE9B,FF9C
253,7,0064,0052
253,8,FFC4,0000
253,9,0065,FFAE
253,10,FE9C,0064
253,11,011D,FFE9
253,12,FCD5,FC09
253,13,0421,093E
253,14,FEE1,013E
253,15,E988,FA4A
254,0,1930,0000
254,1,F88C,E338
254,2,FB94,06A5
254,3,FF40,081D
254,4,0300,FC3A
254,5,FF20,001C
254,6,004F,FF71
254,7,0049,005F
254,8,0058,0000
254,9,004A,FFA0
254,10,0050,008F
254,11,FF20,FFE3
254,12,0300,03C6
254,13,FF42,F7E4
254,14,FB95,F95B
254,15,F88F,1CC9
255,0,F479,0000
255,1,06D7,0BF0
255,2,0164,FDD5
255,3,FF96,FA26
255,4,FED5,01EC
255,5,0164,0055
255,6,FF4D,FF9D
255,7,0005,002C
255,8,0019,0000
255,9,0005,FFD4
255,10,FF4E,0063
255,11,0164,FFAA
255,12,FED5,FE14
255,13,FF98,05DB
255,14,0165,022B
255,15,06D9,F410
256,0,1C2A,0000
256,1,F217,067B
256,2,FC39,FBC6
256,3,03E9,0484
256,4,FF97,FE1F
256,5,FF18,FFBF
256,6,0026,0098
256,7,FFE4,FFEF
256,8,FFA8,0000
256,9,FFE5,0011
256,10,0027,FF68
256,11,FF19,0040
256,12,FF97,01E1
256,13,03EC,FB7D
256,14,FC3A,043A
256,15,F21A,F985
257,0,0B6E,0000
257,1,FAAC,E658
257,2,FF23,0A71
257,3,FFA1,FC0C
257,4,002D,0093
257,5,0120,001F
257,6,0072,FF8D
257,7,0073,FFBC
257,8,00A4,0000
257,9,0074,0044
257,10,0073,0073
257,11,0121,FFE0
257,12,002D,FF6D
257,13,FFA4,03F5
257,14,FF24,F58F
257,15,FAAF,19A8
258,0,AB4C,0000
258,1,3482,F5A0
258,2,F49F,0794
258,3,045D,0041
258,4,FE09,001F
258,5,FF8B,FF42
258,6,FFEC,003E
258,7,0087,002E
258,8,FF42,0000
258,9,0088,FFD2
258,10,FFED,FFC2
258,11,FF8B,00BD
258,12,FE09,FFE1
258,13,045F,FFC0
258,14,F4A0,F86C
258,15,3485,0A60
259,0,F304,0000
259,1,F2FE,24FC
259,2,173C,F976
259,3,F195,FC46
259,4,03ED,022D
259,5,003F,0083
259,6,FE73,0058
259,7,FF3F,FF9E
259,8,FF5A,0000
259,9,FF40,0062
259,10,FE74,FFA8
259,11,003F,FF7C
259,12,03ED,FDD3
259,13,F197,03BB
259,14,173D,068A
259,15,F301,DB04
260,0,363F,0000
260,1,E40A,0362
260,2,FE5A,FB15
260,3,0A05,0264
260,4,FC8C,FE63
260,5,FF55,FF27
260,6,0023,0137
260,7,FFF9,FFEA
260,8,007D,0000
260,9,FFFA,0016
260,10,0024,FEC9
260,11,FF55,00D8
260,12,FC8C,019D
260,13,0A07,FD9D
260,14,FE5B,04EB
260,15,E40D,FC9E
261,0,0ECF,0000
261,1,0065,E634
261,2,FD9C,0795
261,3,F936,FE66
261,4,0381,0258
261,5,003A,FE74
261,6,008F,0127
261,7,0050,FF62
261,8,0027,0000
261,9,0051,009E
261,10,0090,FED9
261,11,003A,018C
261,12,0381,FDA8
261,13,F938,019A
261,14,FD9D,F86B
261,15,0068,19CC
262,0,F78D,0000
262,1,046B,0D9C
262,2,FD86,FB95
262,3,0559,0039
262,4,FEBD,FEF6
262,5,FEC7,00BA
262,6,00B1,003F
262,7,0002,FFAE
262,8,FFD9,0000
262,9,0003,0052
262,10,00B2,FFC1
262,11,FEC7,FF45
262,12,FEBD,010A
262,13,055B,FFC8
262,14,FD87,046B
262,15,046E,F264
263,0,20DA,0000
263,1,EE49,04C2
263,2,0145,FB1B
263,3,FD2E,02DC
263,4,01CE,FF96
263,5,0077,0009
263,6,FF54,0001
263,7,FFE6,0003
263,8,0016,0000
263,9,FFE7,FFFC
263,10,FF55,FFFF
263,11,0078,FFF6
263,12,01CE,006A
263,13,FD31,FD25
263,14,0146,04E5
263,15,EE4C,FB3F
264,0,003C,0000
264,1,015A,E4E2
264,2,FBB0,0892
264,3,046B,FE27
264,4,FF7F,FF0D
264,5,FFFA,FFC0
264,6,00DB,FFA4
264,7,00CD,FFF3
264,8,00DE,0000
264,9,00CE,000C
264,10,00DC,005C
264,11,FFFB,003F
264,12,FF7F,00F3
264,13,046E,01DA
264,14,FBB1,F76E
264,15,015D,1B1F
265,0,A36E,0000
265,1,3D41,0296
265,2,F14D,02B5
265,3,FE77,00F5
265,4,00D7,FE79
265,5,0086,00B6
265,6,FF32,0003
265,7,FFE7,FFD8
265,8,FFF4,0000
265,9,FFE7,0028
265,10,FF33,FFFD
265,11,0087,FF49
265,12,00D7,0187
265,13,FE7A,FF0C
265,14,F14E,FD4B
265,15,3D43,FD6A
266,0,05ED,0000
266,1,EB0F,1806
266,2,0C3A,057A
266,3,00F0,F8B2
266,4,FEEF,02EC
266,5,FDB9,FFC1
266,6,FFBB,002E
266,7,FEC0,00AE
266,8,FFC1,0000
266,9,FEC1,FF52
266,10,FFBC,FFD2
266,11,FDBA,003E
266,12,FEEF,FD14
266,13,00F3,074F
266,14,0C3B,FA86
266,15,EB12,E7FA
267,0,3AB3,0000
267,1,DE2A,FED1
267,2,06CE,FA3B
267,3,FE51,057A
267,4,00CF,FDD0
267,5,0135,00C5
267,6,FFE3,FE8B
267,7,0079,0095
267,8,FFF3,0000
267,9,007A,FF6B
267,10,FFE4,0175
267,11,0135,FF3A
267,12,00CF,0230
267,13,FE53,FA87
267,14,06CF,05C5
267,15,DE2D,012F
268,0,0195,0000
268,1,0A7D,EAF9
268,2,F798,0651
268,3,031B,FD6A
268,4,FE6C,0037
268,5,0074,0111
268,6,0087,FE91
268,7,0018,0061
268,8,0073,0000
268,9,0019,FF9F
268,10,0088,016F
268,11,0075,FEEE
268,12,FE6C,FFC9
268,13,031E,0297
268,14,F799,F9AF
268,15,0A80,1507
269,0,FE36,0000
269,1,FD4A,0ED1
269,2,041F,F8E9
269,3,FE9B,03E4
269,4,FF53,FF43
269,5,0130,FFF1
269,6,FF0C,FFFF
269,7,FF7B,002A
269,8,0004,0000
269,9,FF7C,FFD5
269,10,FF0D,0001
269,11,0131,000E
269,12,FF53,00BD
269,13,FE9E,FC1D
269,14,0420,0717
269,15,FD4D,F130
270,0,23AB,0000
270,1,EAF6,02B3
270,2,0399,FC91
270,3,0057,FDAF
270,4,FFC4,01ED
270,5,FF25,FF8A
270,6,00B2,0039
270,7,0003,0007
270,8,0015,0000
270,9,0004,FFF9
270,10,00B3,FFC7
270,11,FF25,0075
270,12,FFC4,FE13
270,13,0059,0252
270,14,039A,036F
270,15,EAF9,FD4D
271,0,ECDC,0000
271,1,0C97,E357
271,2,FC10,0457
271,3,00A9,029D
271,4,00E6,FF0E
271,5,0123,FF8A
271,6,0073,FF83
271,7,0106,FFA1
271,8,0078,0000
271,9,0107,005F
271,10,0074,007D
271,11,0123,0075
271,12,00E6,00F2
271,13,00AB,FD64
271,14,FC11,FBA9
271,15,0C9A,1CA9
272,0,A5A3,0000
272,1,3B10,183C
272,2,EFF8,F860
272,3,00CC,FDF9
272,4,0037,02C6
272,5,FEC4,FD9E
272,6,00BB,013A
272,7,FF45,FFBA
272,8,0047,0000
272,9,FF46,0046
272,10,00BC,FEC6
272,11,FEC4,0261
272,12,0037,FD3A
272,13,00CE,0208
272,14,EFF9,07A0
272,15,3B13,E7C4
273,0,1A09,0000
273,1,E7D9,0D32
273,2,02FD,04A4
273,3,0417,00B6
273,4,FC5A,FEC3
273,5,0118,0407
273,6,FE6E,FDDC
273,7,FF00,00FF
273,8,FF43,0000
273,9,FF01,FF00
273,10,FE6F,0224
273,11,0119,FBF8
273,12,FC5A,013D
273,13,041A,FF4B
273,14,02FE,FB5C
273,15,E7DC,F2CF
274,0,3B75,0000
274,1,DBE7,F4BC
274,2,09AF,01D9
274,3,FCEB,FE51
274,4,0237,0182
274,5,0029,FEB8
274,6,FED8,0017
274,7,011A,FFFB
274,8,FFCD,0000
274,9,011B,0004
274,10,FED9,FFE9
274,11,0029,0147
274,12,0237,FE7E
274,13,FCED,01B0
274,14,09B0,FE27
274,15,DBEA,0B45
275,0,F392,0000
275,1,12E8,F48B
275,2,F74A,FFFA
275,3,00D9,0297
275,4,00D0,FED6
275,5,0099,FFDC
275,6,FF55,FFEE
275,7,008F,001D
275,8,0056,0000
275,9,0090,FFE3
275,10,FF56,0012
275,11,0099,0023
275,12,00D0,012A
275,13,00DB,FD6A
275,14,F74B,0006
275,15,12EB,0B75
276,0,06B7,0000
276,1,F70A,0B7A
276,2,06A5,006B
276,3,FC84,FCCC
276,4,015E,0257
276,5,FEFE,FE83
276,6,FFAA,011B
276,7,FFAD,FFED
276,8,FFB5,0000
276,9,FFAE,0012
276,10,FFAB,FEE5
276,11,FEFE,017C
276,12,015E,FDA9
276,13,FC86,0335
276,14,06A6,FF95
276,15,F70D,F487
277,0,242E,0000
277,1,E7EE,FC56
277,2,062B,FD8B
277,3,00C5,030D
277,4,FFCC,FD80
277,5,0053,0140
277,6,0082,FF29
277,7,0027,001D
277,8,007E,0000
277,9,0028,FFE2
277,10,0083,00D7
277,11,0053,FEBF
277,12,FFCC,0280
277,13,00C7,FCF4
277,14,062C,0275
277,15,E7F1,03AB
278,0,D3C5,0000
278,1,1B33,E42B
278,2,FD24,0661
278,3,FEAA,FF67
278,4,002D,FF68
278,5,0132,FF1E
278,6,005D,001D
278,7,00EA,FFBB
278,8,0095,0000
278,9,00EB,0045
278,10,005E,FFE3
278,11,0132,00E1
278,12,002D,0098
278,13,FEAC,009A
278,14,FD25,F99F
278,15,1B36,1BD5
279,0,B6A1,0000
279,1,2920,29DD
279,2,F833,ED52
279,3,01AF,0373
279,4,FFBE,FE7D
279,5,FEF0,01F4
279,6,FF82,0040
279,7,FF41,FF86
279,8,FFFF,0000
279,9,FF42,0079
279,10,FF83,FFC0
279,11,FEF1,FE0B
279,12,FFBE,0183
279,13,01B2,FC8E
279,14,F834,12AE
279,15,2923,D624
280,0,2AC1,0000
280,1,E5A3,0772
280,2,01C2,01B0
280,3,FE1D,00DE
280,4,014E,0187
280,5,FF73,FDA3
280,6,FE3B,0272
280,7,FF8A,FFEC
280,8,FF37,0000
280,9,FF8B,0014
280,10,FE3C,FD8E
280,11,FF73,025C
280,12,014E,FE79
280,13,FE1F,FF23
280,14,01C3,FE50
280,15,E5A6,F88E
281,0,33A5,0000
281,1,E1DA,E9CA
281,2,05EF,06EF
281,3,0241,0076
281,4,FE2D,FE64
281,5,00D2,FFE8
281,6,0060,0149
281,7,00EF,FEE3
281,8,FFF1,0000
281,9,00F0,011C
281,10,0061,FEB7
281,11,00D3,0018
281,12,FE2D,019C
281,13,0244,FF8A
281,14,05F0,F911
281,15,E1DD,1637
282,0,EA9B,0000
282,1,15F1,00D5
282,2,F921,FD94
282,3,FE82,FE17
282,4,009E,0077
282,5,0037,FF6C
282,6,0068,0122
282,7,002A,FF9F
282,8,0085,0000
282,9,002B,0061
282,10,0069,FEDE
282,11,0038,0093
282,12,009E,FF89
282,13,FE85,01EA
282,14,F922,026C
282,15,15F4,FF2B
283,0,0FD8,0000
283,1,F4B5,0789
283,2,002F,0139
283,3,0315,01A3
283,4,FEDD,FE03
283,5,FEAB,017A
283,6,0026,0001
283,7,FFC4,0018
283,8,FF4A,0000
283,9,FFC5,FFE7
283,10,0027,FFFF
283,11,FEAB,FE85
283,12,FEDD,01FD
283,13,0317,FE5E
283,14,0030,FEC7
283,15,F4B8,F878
284,0,1DD1,0000
284,1,EA39,F212
284,2,0783,041C
284,3,FEE9,FD3C
284,4,FFFE,01B7
284,5,0106,FEBF
284,6,000C,FFEC
284,7,008C,FFD5
284,8,0053,0000
284,9,008D,002A
284,10,000D,0014
284,11,0107,0140
284,12,FFFE,FE49
284,13,FEEC,02C5
284,14,0784,FBE4
284,15,EA3C,0DEF
285,0,B724,0000
285,1,2ED5,EAF7
285,2,F87F,06CD
285,3,FF19,00B8
285,4,0051,FFB3
285,5,FFCB,FF75
285,6,00F2,FFD1
285,7,0028,FFE5
285,8,00AE,0000
285,9,0029,001B
285,10,00F3,002F
285,11,FFCB,008A
285,12,0051,004D
285,13,FF1B,FF49
285,14,F880,F933
285,15,2ED8,1509
286,0,D7D2,0000
286,1,09CE,2CB3
286,2,09A8,F2A7
286,3,FC2D,FF21
286,4,FDEB,00CB
286,5,02C4,00BE
286,6,FD11,008B
286,7,0019,FFC9
286,8,FEEC,0000
286,9,001A,0037
286,10,FD12,FF75
286,11,02C5,FF41
286,12,FDEB,FF35
286,13,FC30,00E0
286,14,09A9,0D59
286,15,09D1,D34D
287,0,39F1,0000
287,1,E0EA,0412
287,2,001C,FEBF
287,3,02FA,0094
287,4,FF5E,FFD9
287,5,FE6C,FF5F
287,6,FF69,01E9
287,7,FFE6,FF6A
287,8,FFD7,0000
287,9,FFE6,0096
287,10,FF6A,FE17
287,11,FE6C,00A0
287,12,FF5E,0027
287,13,02FC,FF6D
287,14,001D,0141
287,15,E0EC,FBEE
288,0,218C,0000
288,1,F1B2,E1DB
288,2,00A0,0A71
288,3,FED2,FF00
288,4,00FB,006B
288,5,00E2,FF27
288,6,FFCD,0061
288,7,00CB,FFFB
288,8,008A,0000
288,9,00CC,0005
288,10,FFCE,FF9F
288,11,00E2,00D8
288,12,00FB,FF95
288,13,FED4,0101
288,14,00A1,F58F
288,15,F1B5,1E25
289,0,EC07,0000
289,1,0DFE,0B1B
289,2,FDB8,F929
289,3,0142,013A
289,4,FF44,FFBB
289,5,FFCB,FF73
289,6,005B,0089
289,7,0035,FFE1
289,8,FFF1,0000
289,9,0036,001F
289,10,005C,FF77
289,11,FFCC,008C
289,12,FF44,0045
289,13,0145,FEC7
289,14,FDB9,06D7
289,15,0E01,F4E5
290,0,1532,0000
290,1,F372,0723
290,2,00F6,FE35
290,3,FF7D,FF3A
290,4,FFD3,00C1
290,5,002B,00D3
290,6,FFAD,FFB7
290,7,FFC3,000D
290,8,FFA0,0000
290,9,FFC4,FFF3
290,10,FFAE,0049
290,11,002B,FF2C
290,12,FFD3,FF3F
290,13,FF7F,00C7
290,14,00F7,01CB
290,15,F375,F8DD
291,0,0821,0000
291,1,F82F,E7E1
291,2,02A7,06B3
291,3,005A,0047
291,4,00D9,FF0E
291,5,0020,FF06
291,6,00B6,0007
291,7,00A4,FFBD
291,8,00B1,0000
291,9,00A5,0043
291,10,00B7,FFF9
291,11,0020,00F9
291,12,00D9,00F2
291,13,005C,FFBA
291,14,02A8,F94D
291,15,F832,181F
292,0,A7CB,0000
292,1,3B12,0292
292,2,F1A7,00EF
292,3,0065,FE41
292,4,005B,0056
292,5,FF7A,0094
292,6,0028,FF5D
292,7,002B,000D
292,8,001F,0000
292,9,002C,FFF2
292,10,0029,00A3
292,11,FF7B,FF6B
292,12,005B,FFAA
292,13,0068,01C0
292,14,F1A8,FF11
292,15,3B15,FD6F
293,0,01CB,0000
293,1,F1DC,1D1E
293,2,06E0,FDB6
293,3,01D8,FE7C
293,4,FD62,01DF
293,5,0136,0007
293,6,FD71,FFB8
293,7,FF77,00B9
293,8,FF15,0000
293,9,FF78,FF46
293,10,FD72,0048
293,11,0136,FFF8
293,12,FD62,FE21
293,13,01DA,0185
293,14,06E1,024A
293,15,F1DF,E2E3
294,0,4298,0000
294,1,DADE,FC12
294,2,05B1,FDED
294,3,FE6A,019B
294,4,00E5,FFE3
294,5,0053,0038
294,6,FF1A,FFB3
294,7,00C9,002F
294,8,FF76,0000
294,9,00CA,FFD0
294,10,FF1B,004D
294,11,0054,FFC7
294,12,00E5,001D
294,13,FE6D,FE66
294,14,05B2,0213
294,15,DAE1,03EF
295,0,09A2,0000
295,1,0411,E790
295,2,FAA2,0703
295,3,00F6,FF60
295,4,0057,FFA9
295,5,0081,FFAD
295,6,001B,FFB3
295,7,0068,000D
295,8,009C,0000
295,9,0069,FFF2
295,10,001C,004D
295,11,0082,0052
295,12,0057,0057
295,13,00F9,00A1
295,14,FAA3,F8FD
