frame,k,outRe_hex,outIm_hex
221,12,023F,FDCB
221,13,F3BD,0324
221,14,1771,045C
221,15,DD59,F93F
222,0,FC26,0000
222,1,09FF,F1DD
222,2,F786,039D
222,3,0492,F96A
222,4,0013,FFF5
222,5,0094,00E6
222,6,0154,FEC9
222,7,0103,FFBD
222,8,0120,0000
222,9,0103,0043
222,10,0154,0137
222,11,0094,FF1A
222,12,0013,000B
222,13,0492,0696
222,14,F786,FC63
222,15,09FF,0E23
223,0,A853,0000
223,1,3937,EE13
223,2,EB92,080E
223,3,0A91,06BC
223,4,FC1C,FF35
223,5,0069,FF8A
223,6,FE7E,0056
223,7,FFE7,0049
223,8,FF25,0000
223,9,FFE7,FFB7
223,10,FE7E,FFAA
223,11,0069,0076
223,12,FC1C,00CB
223,13,0A91,F944
223,14,EB92,F7F2
223,15,3937,11ED
224,0,FC2D,0000
224,1,DF10,2486
224,2,3640,F3D0
224,3,DD1E,05B4
224,4,09D6,018B
224,5,FBC4,FE34
224,6,00F6,0102
224,7,FE4A,0086
224,8,FEF3,0000
224,9,FE4A,FF7A
224,10,00F6,FEFE
224,11,FBC4,01CC
224,12,09D6,FE75
224,13,DD1E,FA4C
224,14,3640,0C30
224,15,DF10,DB7A
225,0,3613,0000
225,1,DE08,0ADD
225,2,1494,044B
225,3,FAD8,EC27
225,4,FFB5,0352
225,5,0068,02FB
225,6,01F4,FCF9
225,7,0004,0075
225,8,00EB,0000
225,9,0004,FF8B
225,10,01F4,0307
225,11,0068,FD05
225,12,FFB5,FCAE
225,13,FAD8,13D9
225,14,1494,FBB5
225,15,DE08,F523
226,0,0B68,0000
226,1,09E1,E5EF
226,2,E62E,0A4B
226,3,11BB,FF6B
226,4,FD53,FEF7
226,5,01C9,FEAD
226,6,FFC8,000F
226,7,006F,FFD1
226,8,00AE,0000
226,9,006F,002F
226,10,FFC8,FFF1
226,11,01C9,0153
226,12,FD53,0109
226,13,11BB,0095
226,14,E62E,F5B5
226,15,09E1,1A11
227,0,F71E,0000
227,1,03DF,0816
227,2,FE74,F26F
227,3,FF6A,0FBE
227,4,0101,FC1F
227,5,FDB6,00BE
227,6,009C,0055
227,7,FF69,FFF6
227,8,FF70,0000
227,9,FF69,000A
227,10,009C,FFAB
227,11,FDB6,FF42
227,12,0101,03E1
227,13,FF6A,F042
227,14,FE74,0D91
227,15,03DF,F7EA
228,0,228F,0000
228,1,E719,0E34
228,2,1176,F77C
228,3,F2B4,FCD8
228,4,029C,0249
228,5,015A,006A
228,6,FF12,FF7C
228,7,0009,0026
228,8,FFF9,0000
228,9,0009,FFDA
228,10,FF12,0084
228,11,015A,FF96
228,12,029C,FDB7
228,13,F2B4,0328
228,14,1176,0884
228,15,E719,F1CC
229,0,0609,0000
229,1,06A8,EA07
229,2,F184,0B42
229,3,0A26,F8FE
229,4,FE44,000B
229,5,000C,FEEC
229,6,0100,0042
229,7,00DA,FFC9
229,8,00CF,0000
229,9,00DA,0037
229,10,0100,FFBE
229,11,000C,0114
229,12,FE44,FFF5
229,13,0A26,0702
229,14,F184,F4BE
229,15,06A8,15F9
230,0,B1EE,0000
230,1,2D47,E997
230,2,F1DA,091B
230,3,0839,0484
230,4,FD6B,FF8F
230,5,FFFB,0002
230,6,0070,FFFF
230,7,FF69,FFF5
230,8,0020,0000
230,9,FF69,000B
230,10,0070,0001
230,11,FFFB,FFFE
230,12,FD6B,0071
230,13,0839,FB7C
230,14,F1DA,F6E5
230,15,2D47,1669
231,0,EC45,0000
231,1,EDE6,3405
231,2,2C47,DE0C
231,3,E3A7,14F3
231,4,0805,F7EE
231,5,FD29,04A9
231,6,FF0F,FE14
231,7,FFA6,00A3
231,8,FECD,0000
231,9,FFA6,FF5D
231,10,FF0F,01EC
231,11,FD29,FB57
231,12,0805,0812
231,13,E3A7,EB0D
231,14,2C47,21F4
231,15,EDE6,CBFB
232,0,30EA,0000
232,1,E840,0B56
232,2,0B81,01A8
232,3,FAAD,EAFA
232,4,FE75,068D
232,5,0405,FEA4
232,6,FC67,0046
232,7,0166,0010
232,8,004C,0000
232,9,0166,FFF0
232,10,FC67,FFBA
232,11,0405,015C
232,12,FE75,F973
232,13,FAAD,1506
232,14,0B81,FE58
232,15,E840,F4AA
233,0,1525,0000
233,1,00E2,E120
233,2,E8D5,0AA9
233,3,12C1,052F
233,4,FD98,FC67
233,5,FDF5,FEE5
233,6,00C3,00BD
233,7,00D4,002A
233,8,0073,0000
233,9,00D4,FFD6
233,10,00C3,FF43
233,11,FDF5,011B
233,12,FD98,0399
233,13,12C1,FAD1
233,14,E8D5,F557
233,15,00E2,1EE0
234,0,F588,0000
234,1,039A,09C8
234,2,062E,F384
234,3,F7B2,0A8B
234,4,00D4,FDF6
234,5,0236,015F
234,6,FE8E,FF34
234,7,FFBE,0054
234,8,FF98,0000
234,9,FFBE,FFAC
234,10,FE8E,00CC
234,11,0236,FEA1
234,12,00D4,020A
234,13,F7B2,F575
234,14,062E,0C7C
234,15,039A,F638
235,0,1CF6,0000
235,1,EE93,0DA4
235,2,06F4,FDB6
235,3,FC11,F775
235,4,00FE,0314
235,5,FE8F,FEEB
235,6,00B6,00DC
235,7,FFE1,FFEA
235,8,0002,0000
235,9,FFE1,0016
235,10,00B6,FF24
235,11,FE8F,0115
235,12,00FE,FCEC
235,13,FC11,088B
235,14,06F4,024A
235,15,EE93,F25C
236,0,0D67,0000
236,1,006B,E654
236,2,F1FF,09EC
236,3,0B3D,00FA
236,4,FD1D,FDCA
236,5,00FB,0128
236,6,0097,FEDC
236,7,0069,FFE2
236,8,008B,0000
236,9,0069,001E
236,10,0097,0124
236,11,00FB,FED8
236,12,FD1D,0236
236,13,0B3D,FF06
236,14,F1FF,F614
236,15,006B,19AC
237,0,B711,0000
237,1,260B,E9C7
237,2,FF05,0BBC
237,3,FB7F,FDBA
237,4,0207,01FE
237,5,006F,FEE8
237,6,FF47,0042
237,7,004F,FFFD
237,8,0019,0000
237,9,004F,0003
237,10,FF47,FFBE
237,11,006F,0118
237,12,0207,FE02
237,13,FB7F,0246
237,14,FF05,F444
237,15,260B,1639
238,0,E297,0000
238,1,FA31,3787
238,2,1A9F,DE47
238,3,F554,1266
238,4,0150,F6F1
238,5,FFAA,03C2
238,6,FE37,FF65
238,7,001D,0023
238,8,FF25,0000
238,9,001D,FFDD
238,10,FE37,009B
238,11,FFAA,FC3E
238,12,0150,090F
238,13,F554,ED9A
238,14,1A9F,21B9
238,15,FA31,C879
239,0,2E84,0000
239,1,ED1A,08FB
239,2,02FB,FC0E
239,3,FB98,F494
239,4,FF91,0589
239,5,00E8,FDAE
239,6,FE5F,01DE
239,7,007E,FFB9
239,8,FFF6,0000
239,9,007E,0047
239,10,FE5F,FE22
239,11,00E8,0252
239,12,FF91,FA77
239,13,FB98,0B6C
239,14,02FB,03F2
239,15,ED1A,F705
240,0,1AF7,0000
240,1,F93A,E0F9
240,2,F376,0A5C
240,3,0B34,05CC
240,4,FD58,FBB3
240,5,0028,00DE
240,6,0020,007E
240,7,0096,FF83
240,8,0045,0000
240,9,0096,007D
240,10,0020,FF82
240,11,0028,FF22
240,12,FD58,044D
240,13,0B34,FA34
240,14,F376,F5A4
240,15,F93A,1F07
241,0,F407,0000
241,1,0549,0A39
241,2,05FC,F900
241,3,F901,0135
241,4,00F8,016D
241,5,00CF,FE39
241,6,FF44,0188
241,7,003B,FFB9
241,8,FFD1,0000
241,9,003B,0047
241,10,FF44,FE78
241,11,00CF,01C7
241,12,00F8,FE93
241,13,F901,FECB
241,14,05FC,0700
241,15,0549,F5C7
242,0,1A29,0000
242,1,F264,0BCF
242,2,FF31,FCC3
242,3,02EE,FCD2
242,4,FF2C,0055
242,5,FEB0,01A6
242,6,00B5,FF61
242,7,FFFA,0023
242,8,FFDB,0000
242,9,FFFA,FFDD
242,10,00B5,009F
242,11,FEB0,FE5A
242,12,FF2C,FFAB
242,13,02EE,032E
242,14,FF31,033D
242,15,F264,F431
243,0,115F,0000
243,1,FAC5,E6CB
243,2,FAAA,08B3
243,3,028C,0204
243,4,FF8D,FF38
243,5,019C,FEE8
243,6,FF92,FFCD
243,7,0067,0013
243,8,0047,0000
243,9,0067,FFED
243,10,FF92,0033
243,11,019C,0118
243,12,FF8D,00C8
243,13,028C,FDFC
243,14,FAAA,F74D
243,15,FAC5,1935
244,0,B9AF,0000
244,1,24A1,EB2B
244,2,FF41,0EAE
244,3,FDC0,F7D8
244,4,0137,027A
244,5,FF98,FFF8
244,6,0077,FFE8
244,7,005F,FFC3
244,8,0043,0000
244,9,005F,003D
244,10,0077,0018
244,11,FF98,0008
244,12,0137,FD86
244,13,FDC0,0828
244,14,FF41,F152
244,15,24A1,14D5
245,0,DDB6,0000
245,1,0264,35DB
245,2,0F17,DE83
245,3,FCE3,1371
245,4,FEA6,F834
245,5,011D,0173
245,6,FDE3,00A1
245,7,0004,FFC1
245,8,FF2A,0000
245,9,0004,003F
245,10,FDE3,FF5F
245,11,011D,FE8D
245,12,FEA6,07CC
245,13,FCE3,EC8F
245,14,0F17,217D
245,15,0264,CA25
246,0,2DDB,0000
246,1,ED42,05F3
246,2,0219,FDFE
246,3,F976,F50E
246,4,00E1,05F4
246,5,FF84,FEBC
246,6,FF4B,01BC
246,7,002C,FF91
246,8,FFCB,0000
246,9,002C,006F
246,10,FF4B,FE44
246,11,FF84,0144
246,12,00E1,FA0C
246,13,F976,0AF2
246,14,0219,0202
246,15,ED42,FA0D
247,0,1D7B,0000
247,1,F570,E22D
247,2,F705,0A6D
247,3,09E6,0608
247,4,FE10,FB77
247,5,0022,00E0
247,6,FFFF,FFDD
247,7,00B8,FFE5
247,8,002D,0000
247,9,00B8,001B
247,10,FFFF,0023
247,11,0022,FF20
247,12,FE10,0489
247,13,09E6,F9F8
247,14,F705,F593
247,15,F570,1DD3
248,0,F3AA,0000
248,1,06EE,0A36
248,2,0522,FA72
248,3,F8A5,FED3
248,4,01B6,01F6
248,5,0087,FECB
248,6,FF72,009E
248,7,002A,001A
248,8,FFDA,0000
248,9,002A,FFE6
248,10,FF72,FF62
248,11,0087,0135
248,12,01B6,FE0A
248,13,F8A5,012D
248,14,0522,058E
248,15,06EE,F5CA
249,0,199B,0000
249,1,F2FC,08BB
249,2,FD44,FF01
249,3,0537,FDAF
249,4,FE53,004A
249,5,FF39,00CF
249,6,0080,FFC3
249,7,FFC0,0007
249,8,FFCF,0000
249,9,FFC0,FFF9
249,10,0080,003D
249,11,FF39,FF31
249,12,FE53,FFB6
249,13,0537,0251
249,14,FD44,00FF
249,15,F2FC,F745
250,0,11A7,0000
250,1,F7B1,E737
250,2,FF5A,08E9
250,3,FED6,0119
250,4,013B,FF4C
250,5,00AA,FF5D
250,6,004A,FFA7
250,7,0053,FFF7
250,8,0073,0000
250,9,0053,0009
250,10,004A,0059
250,11,00AA,00A3
250,12,013B,00B4
250,13,FED6,FEE7
250,14,FF5A,F717
250,15,F7B1,18C9
251,0,B403,0000
251,1,2A96,ED56
251,2,FC22,0E47
251,3,0077,F884
251,4,FFEB,020C
251,5,FFD5,0082
251,6,0004,FF3F
251,7,0072,000C
251,8,0033,0000
251,9,0072,FFF4
251,10,0004,00C1
251,11,FFD5,FF7E
251,12,FFEB,FDF4
251,13,0077,077C
251,14,FC22,F1B9
251,15,2A96,12AA
252,0,E40B,0000
252,1,FC77,2FD2
252,2,14F7,E8CC
252,3,F4EE,0C5D
252,4,03A1,FAA0
252,5,FF32,0183
252,6,FE73,FF34
252,7,FFC9,00BC
252,8,FF5F,0000
252,9,FFC9,FF44
252,10,FE73,00CC
252,11,FF32,FE7D
252,12,03A1,0560
252,13,F4EE,F3A3
252,14,14F7,1734
252,15,FC77,D02E
253,0,313A,0000
253,1,E987,05B6
253,2,FEE1,FEC2
253,3,0420,F6C1
253,4,FCD5,03F7
253,5,011C,0015
253,6,FE9B,FF9C
253,7,0065,0052
253,8,FFC4,0000
253,9,0065,FFAE
253,10,FE9B,0064
253,11,011C,FFEB
253,12,FCD5,FC09
253,13,0420,093F
253,14,FEE1,013E
253,15,E987,FA4A
254,0,1930,0000
254,1,F88D,E336
254,2,FB94,06A4
254,3,FF41,081B
254,4,0300,FC3A
254,5,FF21,001D
254,6,0050,FF70
254,7,0049,0060
254,8,0058,0000
254,9,0049,FFA0
254,10,0050,0090
254,11,FF21,FFE3
254,12,0300,03C6
254,13,FF41,F7E5
254,14,FB94,F95C
254,15,F88D,1CCA
255,0,F479,0000
255,1,06D7,0BEE
255,2,0164,FDD5
255,3,FF96,FA23
255,4,FED5,01EC
255,5,0166,0055
255,6,FF4E,FF9D
255,7,0005,002C
255,8,0019,0000
255,9,0005,FFD4
255,10,FF4E,0063
255,11,0166,FFAB
255,12,FED5,FE14
255,13,FF96,05DD
255,14,0164,022B
255,15,06D7,F412
256,0,1C2A,0000
256,1,F219,0679
256,2,FC39,FBC6
256,3,03EA,0483
256,4,FF97,FE1F
256,5,FF1A,FFBF
256,6,0027,0098
256,7,FFE3,FFED
256,8,FFA8,0000
256,9,FFE3,0013
256,10,0027,FF68
256,11,FF1A,0041
256,12,FF97,01E1
256,13,03EA,FB7D
256,14,FC39,043A
256,15,F219,F987
257,0,0B6E,0000
257,1,FAAD,E656
257,2,FF23,0A70
257,3,FFA1,FC0A
257,4,002D,0093
257,5,0121,001E
257,6,0073,FF8C
257,7,0075,FFBA
257,8,00A4,0000
257,9,0075,0046
257,10,0073,0074
257,11,0121,FFE2
257,12,002D,FF6D
257,13,FFA1,03F6
257,14,FF23,F590
257,15,FAAD,19AA
258,0,AB4C,0000
258,1,3484,F59E
258,2,F4A0,0793
258,3,045E,003F
258,4,FE09,001F
258,5,FF8A,FF43
258,6,FFEC,003D
258,7,0088,002E
258,8,FF42,0000
258,9,0088,FFD2
258,10,FFEC,FFC3
258,11,FF8A,00BD
258,12,FE09,FFE1
258,13,045E,FFC1
258,14,F4A0,F86D
258,15,3484,0A62
259,0,F304,0000
259,1,F300,24FC
259,2,173D,F976
259,3,F196,FC46
259,4,03ED,022D
259,5,0040,0084
259,6,FE73,0058
259,7,FF3E,FF9E
259,8,FF5A,0000
259,9,FF3E,0062
259,10,FE73,FFA8
259,11,0040,FF7C
259,12,03ED,FDD3
259,13,F196,03BA
259,14,173D,068A
259,15,F300,DB04
260,0,363F,0000
260,1,E40B,035F
260,2,FE5B,FB15
260,3,0A06,0262
260,4,FC8C,FE63
260,5,FF56,FF28
260,6,0023,0137
260,7,FFF9,FFE9
260,8,007D,0000
260,9,FFF9,0017
260,10,0023,FEC9
260,11,FF56,00D8
260,12,FC8C,019D
260,13,0A06,FD9E
260,14,FE5B,04EB
260,15,E40B,FCA1
261,0,0ECF,0000
261,1,0067,E631
261,2,FD9C,0795
261,3,F935,FE65
261,4,0381,0258
261,5,003B,FE75
261,6,0090,0127
261,7,0051,FF61
261,8,0027,0000
261,9,0051,009F
261,10,0090,FED9
261,11,003B,018B
261,12,0381,FDA8
261,13,F935,019B
261,14,FD9C,F86B
261,15,0067,19CF
262,0,F78D,0000
262,1,046B,0D9B
262,2,FD86,FB95
262,3,055B,0037
262,4,FEBD,FEF6
262,5,FEC7,00B9
262,6,00B2,003F
262,7,0003,FFAD
262,8,FFD9,0000
262,9,0003,0053
262,10,00B2,FFC1
262,11,FEC7,FF47
262,12,FEBD,010A
262,13,055B,FFC9
262,14,FD86,046B
262,15,046B,F265
263,0,20DA,0000
263,1,EE4A,04BF
263,2,0145,FB1B
263,3,FD2E,02D9
263,4,01CE,FF96
263,5,0078,0009
263,6,FF55,0001
263,7,FFE8,0003
263,8,0016,0000
263,9,FFE8,FFFD
263,10,FF55,FFFF
263,11,0078,FFF7
263,12,01CE,006A
263,13,FD2E,FD27
263,14,0145,04E5
263,15,EE4A,FB41
264,0,003C,0000
264,1,015B,E4E0
264,2,FBB1,0892
264,3,046D,FE24
264,4,FF7F,FF0D
264,5,FFFB,FFC0
264,6,00DB,FFA4
264,7,00CD,FFF4
264,8,00DE,0000
264,9,00CD,000C
264,10,00DB,005C
264,11,FFFB,0040
264,12,FF7F,00F3
264,13,046D,01DC
264,14,FBB1,F76E
264,15,015B,1B20
265,0,A36E,0000
265,1,3D41,0295
265,2,F14E,02B5
265,3,FE77,00F4
265,4,00D7,FE79
265,5,0087,00B6
265,6,FF32,0003
265,7,FFE9,FFD7
265,8,FFF4,0000
265,9,FFE9,0029
265,10,FF32,FFFD
265,11,0087,FF4A
265,12,00D7,0187
265,13,FE77,FF0C
265,14,F14E,FD4B
265,15,3D41,FD6B
266,0,05ED,0000
266,1,EB10,1804
266,2,0C3A,0579
266,3,00F2,F8B0
266,4,FEEF,02EC
266,5,FDBA,FFC2
266,6,FFBC,002D
266,7,FEC0,00AE
266,8,FFC1,0000
266,9,FEC0,FF52
266,10,FFBC,FFD3
266,11,FDBA,003E
266,12,FEEF,FD14
266,13,00F2,0750
266,14,0C3A,FA87
266,15,EB10,E7FC
267,0,3AB3,0000
267,1,DE2A,FECF
267,2,06CF,FA3A
267,3,FE52,0578
267,4,00CF,FDD0
267,5,0136,00C6
267,6,FFE3,FE8A
267,7,007A,0095
267,8,FFF3,0000
267,9,007A,FF6B
267,10,FFE3,0176
267,11,0136,FF3A
267,12,00CF,0230
267,13,FE52,FA88
267,14,06CF,05C6
267,15,DE2A,0131
268,0,0195,0000
268,1,0A7F,EAF9
268,2,F799,0651
268,3,031C,FD69
268,4,FE6C,0037
268,5,0074,0111
268,6,0087,FE91
268,7,0019,0061
268,8,0073,0000
268,9,0019,FF9F
268,10,0087,016F
268,11,0074,FEEF
268,12,FE6C,FFC9
268,13,031C,0297
268,14,F799,F9AF
268,15,0A7F,1507
269,0,FE36,0000
269,1,FD4D,0ECF
269,2,0420,F8E9
269,3,FE9C,03E2
269,4,FF53,FF43
269,5,0130,FFF2
269,6,FF0C,FFFF
269,7,FF7B,002B
269,8,0004,0000
269,9,FF7B,FFD5
269,10,FF0C,0001
269,11,0130,000E
269,12,FF53,00BD
269,13,FE9C,FC1E
269,14,0420,0717
269,15,FD4D,F131
270,0,23AB,0000
270,1,EAF7,02B0
270,2,039A,FC90
270,3,0057,FDAD
270,4,FFC4,01ED
270,5,FF27,FF8B
270,6,00B2,0038
270,7,0003,0006
270,8,0015,0000
270,9,0003,FFFA
270,10,00B2,FFC8
270,11,FF27,0075
270,12,FFC4,FE13
270,13,0057,0253
270,14,039A,0370
270,15,EAF7,FD50
271,0,ECDC,0000
271,1,0C99,E356
271,2,FC11,0457
271,3,00AA,029B
271,4,00E6,FF0E
271,5,0122,FF8B
271,6,0073,FF83
271,7,0107,FFA2
271,8,0078,0000
271,9,0107,005E
271,10,0073,007D
271,11,0122,0075
271,12,00E6,00F2
271,13,00AA,FD65
271,14,FC11,FBA9
271,15,0C99,1CAA
272,0,A5A3,0000
272,1,3B12,183A
272,2,EFF8,F85F
272,3,00CD,FDF9
272,4,0037,02C6
272,5,FEC5,FD9F
272,6,00BC,0139
272,7,FF44,FFB8
272,8,0047,0000
272,9,FF44,0048
272,10,00BC,FEC7
272,11,FEC5,0261
272,12,0037,FD3A
272,13,00CD,0207
272,14,EFF8,07A1
272,15,3B12,E7C6
273,0,1A09,0000
273,1,E7DA,0D31
273,2,02FD,04A3
273,3,0419,00B4
273,4,FC5A,FEC3
273,5,0119,0406
273,6,FE6F,FDDB
273,7,FF00,00FF
273,8,FF43,0000
273,9,FF00,FF01
273,10,FE6F,0225
273,11,0119,FBFA
273,12,FC5A,013D
273,13,0419,FF4C
273,14,02FD,FB5D
273,15,E7DA,F2CF
274,0,3B75,0000
274,1,DBE7,F4B9
274,2,09B0,01D9
274,3,FCEC,FE4E
274,4,0237,0182
274,5,002A,FEB8
274,6,FED8,0017
274,7,011B,FFFB
274,8,FFCD,0000
274,9,011B,0005
274,10,FED8,FFE9
274,11,002A,0148
274,12,0237,FE7E
274,13,FCEC,01B2
274,14,09B0,FE27
274,15,DBE7,0B47
275,0,F392,0000
275,1,12EA,F48A
275,2,F74A,FFFA
275,3,00D9,0296
275,4,00D0,FED6
275,5,0099,FFDC
275,6,FF56,FFEE
275,7,0090,001C
275,8,0056,0000
275,9,0090,FFE4
275,10,FF56,0012
275,11,0099,0024
275,12,00D0,012A
275,13,00D9,FD6A
275,14,F74A,0006
275,15,12EA,0B76
276,0,06B7,0000
276,1,F70A,0B78
276,2,06A5,006B
276,3,FC85,FCCA
276,4,015E,0257
276,5,FEFF,FE82
276,6,FFAB,011B
276,7,FFAE,FFEC
276,8,FFB5,0000
276,9,FFAE,0014
276,10,FFAB,FEE5
276,11,FEFF,017E
276,12,015E,FDA9
276,13,FC85,0336
276,14,06A5,FF95
276,15,F70A,F488
277,0,242E,0000
277,1,E7F0,FC54
277,2,062B,FD8B
277,3,00C5,030C
277,4,FFCC,FD80
277,5,0053,0142
277,6,0083,FF29
277,7,0028,001E
277,8,007E,0000
277,9,0028,FFE2
277,10,0083,00D7
277,11,0053,FEBE
277,12,FFCC,0280
277,13,00C5,FCF4
277,14,062B,0275
277,15,E7F0,03AC
278,0,D3C5,0000
278,1,1B34,E42A
278,2,FD24,0661
278,3,FEAC,FF66
278,4,002D,FF68
278,5,0132,FF1E
278,6,005E,001D
278,7,00EA,FFBA
278,8,0095,0000
278,9,00EA,0046
278,10,005E,FFE3
278,11,0132,00E2
278,12,002D,0098
278,13,FEAC,009A
278,14,FD24,F99F
278,15,1B34,1BD6
279,0,B6A1,0000
279,1,2921,29DA
279,2,F834,ED52
279,3,01B0,0371
279,4,FFBE,FE7D
279,5,FEF2,01F5
279,6,FF82,0040
279,7,FF41,FF86
279,8,FFFF,0000
279,9,FF41,007A
279,10,FF82,FFC0
279,11,FEF2,FE0B
279,12,FFBE,0183
279,13,01B0,FC8F
279,14,F834,12AE
279,15,2921,D626
280,0,2AC1,0000
280,1,E5A4,076F
280,2,01C3,01AF
280,3,FE1D,00DC
280,4,014E,0187
280,5,FF75,FDA4
280,6,FE3B,0271
280,7,FF8A,FFEB
280,8,FF37,0000
280,9,FF8A,0015
280,10,FE3B,FD8F
280,11,FF75,025C
280,12,014E,FE79
280,13,FE1D,FF24
280,14,01C3,FE51
280,15,E5A4,F891
281,0,33A5,0000
281,1,E1DB,E9C7
281,2,05EF,06EE
281,3,0241,0075
281,4,FE2D,FE64
281,5,00D5,FFE7
281,6,0061,0148
281,7,00EF,FEE1
281,8,FFF1,0000
281,9,00EF,011F
281,10,0061,FEB8
281,11,00D5,0019
281,12,FE2D,019C
281,13,0241,FF8B
281,14,05EF,F912
281,15,E1DB,1639
282,0,EA9B,0000
282,1,15F3,00D2
282,2,F922,FD94
282,3,FE82,FE15
282,4,009E,0077
282,5,0038,FF6D
282,6,0068,0122
282,7,002B,FF9E
282,8,0085,0000
282,9,002B,0062
282,10,0068,FEDE
282,11,0038,0093
282,12,009E,FF89
282,13,FE82,01EB
282,14,F922,026C
282,15,15F3,FF2E
283,0,0FD8,0000
283,1,F4B5,0787
283,2,0030,0139
283,3,0315,01A1
283,4,FEDD,FE03
283,5,FEAD,0179
283,6,0026,0001
283,7,FFC5,0017
283,8,FF4A,0000
283,9,FFC5,FFE9
283,10,0026,FFFF
283,11,FEAD,FE87
283,12,FEDD,01FD
283,13,0315,FE5F
283,14,0030,FEC7
283,15,F4B5,F879
284,0,1DD1,0000
284,1,EA3B,F210
284,2,0784,041C
284,3,FEE9,FD3B
284,4,FFFE,01B7
284,5,0107,FEBF
284,6,000C,FFEC
284,7,008D,FFD4
284,8,0053,0000
284,9,008D,002C
284,10,000C,0014
284,11,0107,0141
284,12,FFFE,FE49
284,13,FEE9,02C5
284,14,0784,FBE4
284,15,EA3B,0DF0
285,0,B724,0000
285,1,2ED7,EAF7
285,2,F880,06CD
285,3,FF19,00B7
285,4,0051,FFB3
285,5,FFCB,FF75
285,6,00F2,FFD1
285,7,0029,FFE5
285,8,00AE,0000
285,9,0029,001B
285,10,00F2,002F
285,11,FFCB,008B
285,12,0051,004D
285,13,FF19,FF49
285,14,F880,F933
285,15,2ED7,1509
286,0,D7D2,0000
286,1,09CF,2CB3
286,2,09A8,F2A7
286,3,FC2F,FF1F
286,4,FDEB,00CB
286,5,02C5,00BD
286,6,FD12,008B
286,7,0019,FFC9
286,8,FEEC,0000
286,9,0019,0037
286,10,FD12,FF75
286,11,02C5,FF43
286,12,FDEB,FF35
286,13,FC2F,00E1
286,14,09A8,0D59
286,15,09CF,D34D
287,0,39F1,0000
287,1,E0EB,0411
287,2,001C,FEBE
287,3,02FA,0094
287,4,FF5E,FFD9
287,5,FE6C,FF60
287,6,FF6A,01E8
287,7,FFE7,FF69
287,8,FFD7,0000
287,9,FFE7,0097
287,10,FF6A,FE18
287,11,FE6C,00A0
287,12,FF5E,0027
287,13,02FA,FF6C
287,14,001C,0142
287,15,E0EB,FBEF
288,0,218C,0000
288,1,F1B4,E1DA
288,2,00A1,0A70
288,3,FED3,FEFF
288,4,00FB,006B
288,5,00E3,FF27
288,6,FFCD,0060
288,7,00CA,FFFA
288,8,008A,0000
288,9,00CA,0006
288,10,FFCD,FFA0
288,11,00E3,00D9
288,12,00FB,FF95
288,13,FED3,0101
288,14,00A1,F590
288,15,F1B4,1E26
289,0,EC07,0000
289,1,0DFF,0B1A
289,2,FDB8,F928
289,3,0142,0138
289,4,FF44,FFBB
289,5,FFCC,FF72
289,6,005C,0088
289,7,0037,FFE0
289,8,FFF1,0000
289,9,0037,0020
289,10,005C,FF78
289,11,FFCC,008E
289,12,FF44,0045
289,13,0142,FEC8
289,14,FDB8,06D8
289,15,0DFF,F4E6
290,0,1532,0000
290,1,F372,0723
290,2,00F6,FE35
290,3,FF7F,FF39
290,4,FFD3,00C1
290,5,002B,00D3
290,6,FFAE,FFB7
290,7,FFC4,000D
290,8,FFA0,0000
290,9,FFC4,FFF3
290,10,FFAE,0049
290,11,002B,FF2D
290,12,FFD3,FF3F
290,13,FF7F,00C7
290,14,00F6,01CB
290,15,F372,F8DD
291,0,0821,0000
291,1,F830,E7DF
291,2,02A8,06B3
291,3,005B,0045
291,4,00D9,FF0E
291,5,0021,FF07
291,6,00B6,0007
291,7,00A4,FFBD
291,8,00B1,0000
291,9,00A4,0043
291,10,00B6,FFF9
291,11,0021,00F9
291,12,00D9,00F2
291,13,005B,FFBB
291,14,02A8,F94D
291,15,F830,1821
292,0,A7CB,0000
292,1,3B14,0290
292,2,F1A7,00EE
292,3,0067,FE3F
292,4,005B,0056
292,5,FF7B,0095
292,6,0029,FF5C
292,7,002A,000E
292,8,001F,0000
292,9,002A,FFF2
292,10,0029,00A4
292,11,FF7B,FF6B
292,12,005B,FFAA
292,13,0067,01C1
292,14,F1A7,FF12
292,15,3B14,FD70
293,0,01CB,0000
293,1,F1DE,1D1C
293,2,06E0,FDB6
293,3,01D7,FE7B
293,4,FD62,01DF
293,5,0137,0007
293,6,FD72,FFB8
293,7,FF78,00B8
293,8,FF15,0000
293,9,FF78,FF48
293,10,FD72,0048
293,11,0137,FFF9
293,12,FD62,FE21
293,13,01D7,0185
293,14,06E0,024A
293,15,F1DE,E2E4
294,0,4298,0000
294,1,DAE0,FC10
294,2,05B2,FDED
294,3,FE6A,019A
294,4,00E5,FFE3
294,5,0054,0038
294,6,FF1A,FFB3
294,7,00CA,002E
294,8,FF76,0000
294,9,00CA,FFD2
294,10,FF1A,004D
294,11,0054,FFC8
294,12,00E5,001D
294,13,FE6A,FE66
294,14,05B2,0213
294,15,DAE0,03F0
295,0,09A2,0000
295,1,0412,E78C
295,2,FAA3,0702
295,3,00F7,FF5E
295,4,0057,FFA9
295,5,0083,FFAE
295,6,001B,FFB2
295,7,0068,000C
295,8,009C,0000
295,9,0068,FFF4
295,10,001B,004E
295,11,0083,0052
295,12,0057,0057
295,13,00F7,00A2
